group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
embed,RMSE U500,24,1.443855658173561,1.461354874074459,0.01749921590089798,0.01646260501195987,0.018505455118914445,1.2119782058432365,0.3258901804462309,0.30658524063854314,0.3446295046644453,0.3258789857252627,0.7721869041430318,share,1,True,0.06899114467763129,48,41.804298639863944
b0-5_attn,RMSE U500,24,1.443855658173561,1.4440195560455322,0.00016389787197113037,5.981779346863429e-05,0.0002687122672796249,0.01135140282502039,0.0030522914497377015,0.0011139945708303568,0.00500426360631273,0.003041096728769446,0.007232312068709529,share,9,True,-0.04921538626911786,48,52.96924015555496
b0-5_mlp,RMSE U500,24,1.443855658173561,1.443942407766978,8.674959341684978e-05,-0.00019271119187275567,0.0003923617924253143,0.006008190148770529,0.0016155489944440088,-0.0035888856648827235,0.007307004842835886,0.0016043542734757532,0.0038279943716099016,share,10,False,0.11679381516180451,48,37.96036143528538
b6-11_attn,RMSE U500,24,1.443855658173561,1.4446734835704167,0.0008178253968556722,0.0005515035241842269,0.001092828872303168,0.056641769710567856,0.015230469048680563,0.010270722072976258,0.020351894645374076,0.015219274327712307,0.03608813474294705,share,5,True,0.09705936649836576,48,39.50665910306779
b6-11_mlp,RMSE U500,24,1.443855658173561,1.4456122269233067,0.0017565687497456868,0.0014750121782223383,0.0020349013929565744,0.12165819621939905,0.03271280896599811,0.027469344206250922,0.037896234088229896,0.032701614245029854,0.07751200925013524,share,3,True,-0.20906948210510934,48,73.37602207525106
b12-17_attn,RMSE U500,24,1.443855658173561,1.4438919574022293,3.629922866821289e-05,-9.374140451351801e-05,0.00016592921068270987,0.0025140483027320366,0.0006760052706210601,-0.0017457584045594784,0.0030901213355459044,0.0006648105496528046,0.0016017739975794539,share,11,False,0.0535705706084988,48,43.11871826920371
b12-17_mlp,RMSE U500,24,1.443855658173561,1.4444156686464946,0.0005600104729334513,0.00039543993771076205,0.000727385655045509,0.038785765721336,0.010429148089240753,0.007364329544022229,0.013546197939338334,0.010417953368272496,0.024711550267801793,share,6,True,-0.1139303105086487,48,60.343622559878824
b18-23_attn,RMSE U500,24,1.443855658173561,1.4440742606918018,0.00021860251824061075,8.541376640399297e-05,0.00031942309190829596,0.015140191957770702,0.004071063213282453,0.0015906717137286759,0.005948657908457818,0.0040598684923141976,0.009646260881290442,share,7,True,0.009113009428817037,48,47.133051603742956
b18-23_mlp,RMSE U500,24,1.443855658173561,1.4458464657266934,0.0019908075531323752,0.0017762665326396625,0.0022574889784057932,0.13788134166061264,0.03707506875726566,0.03307964334635335,0.04204151172797914,0.03706387403629741,0.08784825159617393,share,2,True,-0.034984524210974505,48,51.48026991122347
adaln,RMSE U500,24,1.443855658173561,1.4436617170770962,-0.00019394109646479288,-0.00024269316345453264,-0.00015370032439629235,-0.013432166530421966,-0.0036117903385378494,-0.00451970644165866,-0.0028623811910099117,0.003600595617569594,-0.008558027726120493,share,8,True,-0.16423153062983628,48,66.86434762530075
head,RMSE U500,24,1.443855658173561,1.444684346516927,0.0008286883433659872,0.0006868949159979821,0.0009131863713264464,0.05739412653022781,0.01543277111858317,0.012792133624152493,0.017006388915822398,0.015421576397614914,0.03656748336537539,share,4,True,-0.019842238188742485,48,49.94341660122066
embed,RMSE MSLP,24,56.25185434023539,56.808305978775024,0.5564516385396322,0.48283760547637944,0.6160401046276092,0.9892147469023395,0.1856819790596183,0.1611177610772295,0.20556601487876067,0.18559059396371452,0.7859515088965253,share,1,True,-0.13089044758847684,48,62.4578815566211
b0-5_attn,RMSE MSLP,24,56.25185434023539,56.2503936290741,-0.001460711161295573,-0.012919024626413981,0.005189059178034457,-0.0025967342382360666,-0.0004874237408585106,-0.004310940779055037,0.0017315337235120564,0.00039603864495474177,-0.0020631588834839664,share,10,False,-0.19623762235358486,48,71.43828508259885
b0-5_mlp,RMSE MSLP,24,56.25185434023539,56.262006203333534,0.010151863098144531,-0.012175047397613525,0.029695139328638705,0.018047161675314203,0.0033875684797206825,-0.004062683509867177,0.009908951393266544,0.0032961833838169134,0.014338841990002278,share,7,False,-0.07755655631874243,48,56.07142102597238
b6-11_attn,RMSE MSLP,24,56.25185434023539,56.30339789390564,0.0515435536702474,0.026179291804631553,0.07190001010894775,0.0916299636248253,0.017199534317797742,0.008735750559420837,0.02399226679693767,0.017108149221893975,0.07280189503500703,share,5,True,0.04867137678208371,48,43.54440764330027
b6-11_mlp,RMSE MSLP,24,56.25185434023539,56.30874180793762,0.05688746770222982,0.038981046279271445,0.07732645074526469,0.10112994206048741,0.018982741455056067,0.013007559539128168,0.02580301218218843,0.018891356359152296,0.08034982374247324,share,4,True,0.021215460543179084,48,46.005627322698494
