group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
dec1_attn,|RQE| Z500,168,0.01216565592524906,0.012127833945366243,-3.782197988281647e-05,-0.00010832410771399736,2.952102416505416e-05,-0.31089141526943326,-0.008035107991434805,-0.023012965113262854,0.006271607618609492,0.008035107991434805,-0.01579595508791183,share,14,False,-0.3368495173819304,12,24.190880696112526
dec1_mlp,|RQE| Z500,168,0.01216565592524906,0.012097519628393153,-6.813629685590665e-05,-0.00015476135692248742,3.4136074827983836e-05,-0.5600708854053156,-0.014475247067179727,-0.03287834797718083,0.007252054189028992,0.014475247067179727,-0.028456413131389538,share,11,False,-0.28500722118302324,12,21.566772575955625
dec2_attn,|RQE| Z500,168,0.01216565592524906,0.012097412060635785,-6.824386461327474e-05,-0.00012688008428085595,-1.7234613187611162e-05,-0.560955077412956,-0.01449809934909429,-0.02695509812859403,-0.0036614153617055404,0.01449809934909429,-0.0285013376823929,share,10,True,-0.3314104730109882,12,23.896464170002524
dec2_mlp,|RQE| Z500,168,0.01216565592524906,0.0118806748262917,-0.0002849810989573598,-0.0003976690272490183,-0.0001564663514727727,-2.3425050051423804,-0.06054294124037902,-0.0844829802325184,-0.03324056633219017,0.06054294124037902,-0.11901938116358063,share,4,True,0.10713020276653888,12,9.677667125355168
upsample,|RQE| Z500,168,0.01216565592524906,0.01216029100275288,-5.36492249617974e-06,-8.512149894765267e-05,6.699806835968046e-05,-0.04409891689477407,-0.001139753438504344,-0.018083676173386545,0.014233435588392997,0.001139753438504344,-0.002240603878018678,share,17,False,-0.6431981996205444,12,55.264234581989804
decoder_io,|RQE| Z500,168,0.01216565592524906,0.014900392930333814,0.002734737005084753,0.0022499646787764505,0.0033525009688067544,22.479157900635485,0.5809824666003885,0.4779947857540991,0.7122236173043548,0.5809824666003885,1.1421343632302858,share,1,True,-0.21607397258458974,12,18.615133521114945
decoder_heads,|RQE| Z500,168,0.01216565592524906,0.011900240827041367,-0.0002654150982076923,-0.0005878294662882885,-3.576312738005083e-05,-2.181675199746853,-0.056386233170860445,-0.12488170256575575,-0.007597714120214603,0.056386233170860445,-0.11084784519297926,share,5,True,-0.2290404627710335,12,19.13003840157731
film,|RQE| Z500,168,0.01216565592524906,0.012205747072584927,4.0091147335867085e-05,-2.248981036245823e-05,0.00011085826845373955,0.3295436561925149,0.008517182319442011,-0.004777858153621987,0.02355133606249848,0.008517182319442011,0.016743649187649416,share,13,False,-0.19206814713507944,12,17.705475672107955
cond_embed,|RQE| Z500,168,0.01216565592524906,0.012174577064191302,8.921138942241669e-06,-0.00013922168873250484,0.0001693305297521874,0.07333052156872528,0.0018952554844986701,-0.029577015988627192,0.03597350263051253,0.0018952554844986701,0.0037258205546424447,share,16,False,0.03364975346732616,12,11.218696584111985
encoder_io,SpecDiv> T850,168,0.004105089901713654,0.004301043518353254,0.0001959536166395992,-0.00019121327592680853,0.0005820719042579488,4.773430578409479,0.12568607246350408,-0.12264558351235956,0.3733451456121284,0.12568607246350408,0.23048462886233045,share,2,False,0.1280350768871944,12,9.275934136931138
