scheme,group,lead,mean_physics_share_old,mean_rmse_share_old,mean_physics_abs_svr_old,mean_rmse_abs_svr_old,mean_physics_share_new,mean_rmse_share_new,mean_physics_abs_svr_new,mean_rmse_abs_svr_new,standard_share,standard_svr,balance_share,balance_svr,conservation_share,conservation_svr,spectral_share,spectral_svr,extremes_share,extremes_svr,perturbation_share,perturbation_svr,legacy_mean_physics_share,legacy_mean_physics_abs_svr
W8,b18-23_mlp,72,0.2944112296340515,0.2563593422081746,0.0822030660689034,0.005468589807746,0.4434468782632786,0.2563593422081746,0.212065853454397,0.005468589807746,0.2563593422081746,0.005468589807746,-0.1597838172078833,0.0462469323746502,1.0466775737344407,0.3778847745341437,0.2262084014491222,0.0505676060028143,0.3943150218395184,0.0277752459561509,0.2947356383902999,,0.2944112296340515,0.0822030660689034
W8,adaln,72,0.0018423710213512,-0.2706623461021916,0.0145207117023847,0.0039301456726984,0.0308544445859843,-0.2706623461021916,0.0116197467543156,0.0039301456726984,-0.2706623461021916,0.0039301456726984,0.0775289354744497,0.0151930444221069,-0.0158200463024811,0.0080464490865242,-0.1182259330450097,0.0224245600088833,0.0478380583468513,0.0094521473838677,0.0019146552950298,,0.0018423710213512,0.0145207117023847
W8,head,72,0.1220859243554116,0.3939324252383699,0.0415369591711398,0.0058008744857761,0.4141435649133551,0.3939324252383699,0.104459315899014,0.0058008744857761,0.3939324252383699,0.0058008744857761,0.7647045524180838,0.1706279611226298,0.0635825774086263,0.0382906706753983,-0.118434207448927,0.020021636820234,0.1981422661718157,0.0153202484940749,0.4177241960587995,,0.1220859243554116,0.0415369591711398
W8,embed,120,-0.0353255685877485,-0.5097283418199,0.1096165497037621,0.0068278981438163,-0.3313406821061583,-0.5097283418199,0.1696199063814761,0.0068278981438163,-0.5097283418199,0.0068278981438163,0.2206392824994145,0.0988736691319406,-0.8833206467117313,0.2403661436310116,-0.0123265441858958,0.0586249555314713,0.3013668601447594,0.0615534770108647,0.0455047649640325,,-0.0353255685877485,0.1096165497037621
W8,b0-5_attn,120,0.0210451857092386,-0.1320190643610149,0.0047590223517929,0.0009338676251023,-0.0128965164801355,-0.1320190643610149,0.0048154525652946,0.0009338676251023,-0.1320190643610149,0.0009338676251023,-0.0025595518273521,0.0044058864954711,-0.0232334811329188,0.005225018635118,0.0419922107600267,0.006402184368942,0.0007708035227544,0.0028663195891006,0.0018191108172234,,0.0210451857092386,0.0047590223517929
W8,b0-5_mlp,120,-0.1106999013254311,-0.0390027172217019,0.0141945912732536,0.0004422817029286,0.0082591877783866,-0.0390027172217019,0.0170400581311836,0.0004422817029286,-0.0390027172217019,0.0004422817029286,0.0840985320896558,0.0179625685956776,-0.0675801565328824,0.0161175476666897,-0.2413516923159187,0.0166616697517268,-0.2652647266038734,0.0135635423948519,0.0025633234937784,,-0.1106999013254311,0.0141945912732536
W8,b6-11_attn,120,0.02193937291018,0.4502277860648195,0.011402025714965,0.0032737520385354,-0.0283709348048366,0.4502277860648195,0.0100043173255209,0.0032737520385354,0.4502277860648195,0.0032737520385354,-0.0538437510979115,0.0114081791008015,-0.0028981185117617,0.0086004555502404,0.0453364264294056,0.0162731294992402,-0.1822327649397006,0.0135568217532733,0.010337724221228,,0.02193937291018,0.011402025714965
W8,b6-11_mlp,120,0.0875901930363637,0.4207321773400009,0.0131128267923636,0.0031584746263147,-0.0277854189755096,0.4207321773400009,0.0138961750850465,0.0031584746263147,0.4207321773400009,0.0031584746263147,-0.0143555675408969,0.0086693890287746,-0.0412152704101222,0.0191229611413185,0.2900101651240226,0.0171916818846235,0.0006232697018498,0.0065483421616232,0.0047378195480929,,0.0875901930363637,0.0131128267923636
W8,b12-17_attn,120,-0.0327623260949553,0.138529058768778,0.0094747297425117,0.0011523357409559,-0.0071105891316467,0.138529058768778,0.0073530904937653,0.0011523357409559,0.138529058768778,0.0011523357409559,0.0214931597895115,0.0059879331134106,-0.0357143380528051,0.0087182478741199,-0.0221753554572618,0.0159767412626645,0.0941721768659473,0.0095055833255054,0.004210908123702,,-0.0327623260949553,0.0094747297425117
W8,b12-17_mlp,120,0.0864288409189175,-0.0224802513613051,0.018656322847127,0.0011921303158608,-0.050039463444937,-0.0224802513613051,0.027533412687775,0.0011921303158608,-0.0224802513613051,0.0011921303158608,-0.0682140729206717,0.0328096836695967,-0.0318648539692022,0.0222571417059533,0.1966637565629509,0.0200969925908226,0.4795315675701718,0.0162316173332813,0.0061884410241095,,0.0864288409189175,0.018656322847127
W8,b18-23_attn,120,-0.0133324434372066,0.3156838245871619,0.0220955900394771,0.0024953602987408,0.0021459725587019,0.3156838245871619,0.0350120088317072,0.0024953602987408,0.3156838245871619,0.0024953602987408,0.0338721880159349,0.0485382543150405,-0.0295802428985311,0.0214857633483739,-0.0104289869770507,0.0139976933258472,0.007063614147956,0.0431330953731043,0.0438188175045421,,-0.0133324434372066,0.0220955900394771
W8,b18-23_mlp,120,0.6330401079418292,0.2574262996255473,0.1200320516847074,0.0026537511153313,0.9136640084793172,0.2574262996255473,0.3006932901709211,0.0026537511153313,0.2574262996255473,0.0026537511153313,-0.0372644195201067,0.0712185195009456,1.8645924364787407,0.5301680608408966,0.7179722685996038,0.0551245850317221,0.568732311864398,0.0265573315919706,0.3056163141563943,,0.6330401079418292,0.1200320516847074
W8,adaln,120,-0.1205765689474191,-0.2572318222137141,0.015070846319297,0.0018687592211327,-0.0014841913752304,-0.2572318222137141,0.0153340037573824,0.0018687592211327,-0.2572318222137141,0.0018687592211327,0.0341624267985355,0.0202485147185701,-0.0371308095489964,0.0104194927961946,-0.2996392583795586,0.0197842352179644,-0.1074928801955101,0.01432887884806,0.001643423153807,,-0.1205765689474191,0.015070846319297
W8,head,120,0.1249985538442569,0.3659236817192184,0.066937281649061,0.0028847004114547,0.4225340138599443,0.3659236817192184,0.1830497825851575,0.0028847004114547,0.3659236817192184,0.0028847004114547,0.7298993197460183,0.3127610730053826,0.1151687079738703,0.0533384921649325,-0.173905775773028,0.0191619748863958,0.1165667840214332,0.0204654656151536,0.3968551911543084,,0.1249985538442569,0.066937281649061
W8,embed,168,-0.0336479029247048,-0.1802995778748555,0.1317231542298238,0.0079861035315858,-0.2584070309320308,-0.1802995778748555,0.1839471455962461,0.0079861035315858,-0.1802995778748555,0.0079861035315858,0.1962923348920214,0.1368297646606339,-0.7131063967560831,0.2310645265318581,-0.1560802308227167,0.0483633370685735,0.4308654308714204,0.0440656253259011,0.0400119874078392,,-0.0336479029247048,0.1317231542298238
W8,b0-5_attn,168,0.0321837131119436,-0.0936111921074432,0.0054891629375318,0.0013901706730275,-0.0080780566445321,-0.0936111921074432,0.0060843360491278,0.0013901706730275,-0.0936111921074432,0.0013901706730275,0.0013749402405909,0.0073041154826901,-0.0175310535296552,0.0048645566155655,0.1122174367906158,0.0035738223506018,0.0462737591773566,0.0018722131449633,0.0016216039597338,,0.0321837131119436,0.0054891629375318
W8,b0-5_mlp,168,-0.0919642743486617,-0.0516605758431484,0.0139379692637005,0.0013655957148091,-0.0118033225992156,-0.0516605758431484,0.0199019797689521,0.0013655957148091,-0.0516605758431484,0.0013655957148091,0.0538982747086177,0.019492246056642,-0.077504919907049,0.0203117134812621,-0.2240439421141165,0.0159745256276091,-0.1484958690702499,0.0101046810745593,0.0023565259707592,,-0.0919642743486617,0.0139379692637005
W8,b6-11_attn,168,0.0292441304133705,0.2133613799002088,0.016292410025662,0.0035410580305356,0.0087114280664854,0.2133613799002088,0.0132714054479339,0.0035410580305356,0.2133613799002088,0.0035410580305356,-0.0052136519694412,0.0162208808273084,0.0226365081024122,0.0103219300685594,0.0254526320784597,0.0207856505021394,-0.22240483474916,0.0099177363011938,0.0092952951854207,,0.0292441304133705,0.016292410025662
W8,b6-11_mlp,168,0.1457309100822156,0.2853722156735043,0.016811742045838,0.004364872256244,-0.0054277094271473,0.2853722156735043,0.012344570682688,0.004364872256244,0.2853722156735043,0.004364872256244,0.016666098392417,0.0132639969165916,-0.0275215172467118,0.0114251444487843,0.4107349592295624,0.0207656544754511,0.23897101237859,0.010050864134243,0.0042908912416737,,0.1457309100822156,0.016811742045838
W8,b12-17_attn,168,-0.0366731415405762,0.0766472713934704,0.0125064429826222,0.0009777720450853,-0.0084612136997961,0.0766472713934704,0.0088220176738727,0.0009777720450853,0.0766472713934704,0.0009777720450853,0.0086342164978049,0.0112184298141451,-0.0255566438973971,0.0064256055336004,-0.0297831342609719,0.0168547891370719,0.0802173546141739,0.0068577624756734,0.0036544457189815,,-0.0366731415405762,0.0125064429826222
W8,b12-17_mlp,168,0.1062074083680516,0.0795179515996715,0.0222922486043273,0.0016949560933138,-0.0377750358447194,0.0795179515996715,0.0297605464847677,0.0016949560933138,0.0795179515996715,0.0016949560933138,-0.0452379036026118,0.0406307114317648,-0.0303121680868269,0.0188903815377706,0.3472892489578225,0.018582221525029,0.4118101255448401,0.0146898817254768,0.0058415013488714,,0.1062074083680516,0.0222922486043273
W8,b18-23_attn,168,-0.0149748680617657,0.2891707653791265,0.0291987066601722,0.0039257200002611,0.0277753929905499,0.2891707653791265,0.0435347060116495,0.0039257200002611,0.2891707653791265,0.0039257200002611,0.0367292253633799,0.0719845759192271,0.0188215606177198,0.015084836104072,-0.0488915736619277,0.0116638612876427,-0.0759308724112365,0.0360565084258864,0.0403413752723977,,-0.0149748680617657,0.0291987066601722
W8,b18-23_mlp,168,0.5076960537528753,0.0995627172054339,0.1409356289874363,0.0020855424622995,0.8715586935995462,0.0995627172054339,0.2926722087591369,0.0020855424622995,0.0995627172054339,0.0020855424622995,0.0514070235492626,0.1088308965976599,1.6917103636498296,0.4765135209206139,0.2494298424376193,0.0633308990777798,0.427003519824796,0.0268544278210281,0.308777715432204,,0.5076960537528753,0.1409356289874363
W8,adaln,168,-0.0920457899502428,-0.0504218509484597,0.0157084300499936,0.0010175341057017,-0.0070820371882801,-0.0504218509484597,0.0176235963856923,0.0010175341057017,-0.0504218509484597,0.0010175341057017,0.0152554837522931,0.0257342772149288,-0.0294195581288535,0.0095129155564557,-0.2875404308423598,0.0187170063298688,-0.0580459454654226,0.0103776400900561,0.0014838950001536,,-0.0920457899502428,0.0157084300499936
W8,head,168,0.1076457319872041,0.356229257355739,0.1034868809504865,0.0027685019495354,0.3753460647010114,0.356229257355739,0.2761585997729085,0.0027685019495354,0.356229257355739,0.0027685019495354,0.6628586525609778,0.49286143247338,0.087833476841045,0.059455767072437,-0.0319301100539694,0.0186119744566209,-0.2377960694150013,0.032426232664627,0.3821120129799874,,0.1076457319872041,0.1034868809504865
W8A8,embed,24,0.4845043326356604,0.7710130560893086,0.2850060206535386,0.2877575172283139,0.2508712379544685,0.7710130560893086,0.2878478894018699,0.2877575172283139,0.7710130560893086,0.2877575172283139,0.3713420257242195,0.3567825479475789,0.1304004501847175,0.2189132308561609,0.5004645246310306,0.1620409600141109,0.207404733467529,0.0658648973774165,0.6390894861077885,,0.4845043326356604,0.2850060206535386
W8A8,b0-5_attn,24,-0.0261364358370934,0.0027760561256164,0.0054689409607327,0.0014022294990416,-0.0706507587727361,0.0027760561256164,0.0027463295791846,0.0014022294990416,0.0027760561256164,0.0014022294990416,0.0076803920777331,0.002104652380731,-0.1489819096232054,0.0033880067776383,-0.0844282189947581,0.0112479099046147,0.0333944874023794,0.0021874093264729,0.0038852949605608,,-0.0261364358370934,0.0054689409607327
W8A8,b0-5_mlp,24,0.0785032719536471,0.0144977563107118,0.0379480361225269,0.0082698682145902,-7.787584665491787e-06,0.0144977563107118,0.0171056389191212,0.0082698682145902,0.0144977563107118,0.0082698682145902,0.1926903560949381,0.0303108967001502,-0.1927059312642691,0.0039003811380921,0.3260046340160345,0.0609531039160953,-0.3191225472807248,0.023524818161268,0.0239235287438074,,0.0785032719536471,0.0379480361225269
W8A8,b6-11_attn,24,-0.00829443732106,0.0375685528285949,0.0081862806272233,0.0124063613837608,-0.0867222906398319,0.0375685528285949,0.0036579943794915,0.0124063613837608,0.0375685528285949,0.0124063613837608,-0.0272809826426067,0.0030878409554827,-0.146163598637057,0.0042281478035004,0.0805016588132895,0.016497553782326,-0.1098854202067938,0.0078781151943779,0.0120933796184156,,-0.00829443732106,0.0081862806272233
W8A8,b6-11_mlp,24,0.0469120701914845,0.061606550926548,0.0186340786839693,0.0228162933051932,0.0525697766279004,0.061606550926548,0.0080908729684368,0.0228162933051932,0.061606550926548,0.0228162933051932,0.0696670838664109,0.0137529850486827,0.03547246938939,0.0024287608881908,0.0975026426427242,0.0278195132562708,0.0391192224434183,0.0085899133292045,0.0432658817818592,,0.0469120701914845,0.0186340786839693
W8A8,b12-17_attn,24,0.0058622301421473,0.0057924976014403,0.00783537302406,0.0029520814478071,-0.0547781290897032,0.0057924976014403,0.0042594297877957,0.0029520814478071,0.0057924976014403,0.0029520814478071,-0.0128873631637987,0.0023399960816358,-0.0966688950156077,0.0061788634939556,0.0178049161167166,0.0164814071557812,0.0630188524635576,0.0057869395419362,0.0025906072084114,,0.0058622301421473,0.00783537302406
W8A8,b12-17_mlp,24,0.0460403354627547,0.0241400385360804,0.0255709090082714,0.0096280805045691,0.0681343942659052,0.0241400385360804,0.0170187549853099,0.0096280805045691,0.0241400385360804,0.0096280805045691,-0.1921054119728832,0.0246251330271379,0.3283742005046938,0.009412376943482,0.0681625596897697,0.0359392395817176,0.0953330019819505,0.0092840015115725,0.0279118401644509,,0.0460403354627547,0.0255709090082714
W8A8,b18-23_attn,24,0.0385086120857792,0.0146795630698332,0.0118500610208558,0.00533891622939,0.2245251329748943,0.0146795630698332,0.0101598703664717,0.00533891622939,0.0146795630698332,0.00533891622939,0.1834318884675382,0.0142452825033231,0.2656183774822503,0.0060744582296204,0.0485360297409625,0.0148281919303796,-0.0856932468048122,0.0141799783811465,0.014060919590422,,0.0385086120857792,0.0118500610208558
W8A8,b18-23_mlp,24,0.0886091040512034,0.1089525624093463,0.1041293612518079,0.0411168785861165,0.2080163287931476,0.1089525624093463,0.2133068570670787,0.0411168785861165,0.1089525624093463,0.0411168785861165,-0.1847197175303182,0.0744830742590137,0.6007523751166135,0.3521306398751437,-0.0397585716624727,0.0468485817784941,0.1126183982648838,0.0279935081915485,0.1384371274698985,,0.0886091040512034,0.1041293612518079
W8A8,adaln,24,-0.0001654664139013,-0.0042575624818858,0.0048417997780971,0.0033457099186893,0.0318981730616879,-0.0042575624818858,0.0026098868528321,0.0033457099186893,-0.0042575624818858,0.0033457099186893,0.0012926511472376,0.0007446446892679,0.0625036949761382,0.0044751290163962,-0.0154537936628547,0.0085298763631901,0.0075558521503641,0.0034306568273243,0.0004588038687262,,-0.0001654664139013,0.0048417997780971
W8A8,head,24,0.0398202442675172,0.0508460352083278,0.0377639296731925,0.0163324908028894,0.1497248863962811,0.0508460352083278,0.0692234575278027,0.0163324908028894,0.0508460352083278,0.0163324908028894,0.7471797263425198,0.0587157696400822,-0.4477299535499576,0.0797311454155232,-0.0853310883471584,0.0265480314984655,-0.0282641182710852,0.0085005755135316,0.0639624180963401,,0.0398202442675172,0.0377639296731925
W8A8,embed,72,0.562172656754054,0.7027568244986157,0.3474845417308498,0.0715755067278571,0.3584000682040247,0.7027568244986157,0.2589604239277921,0.0715755067278571,0.7027568244986157,0.0715755067278571,0.4116610829001978,0.4194630198335978,0.3051390535078515,0.0984578280219865,0.725881013657295,0.319987022508955,0.5865990751389093,0.1102699784739011,0.4478894062844022,,0.562172656754054,0.3474845417308498
W8A8,b0-5_attn,72,0.0020277545503169,0.0328212291074214,0.0049277150181588,0.0014676908263999,0.0099944057541062,0.0328212291074214,0.0047783362631008,0.0014676908263999,0.0328212291074214,0.0014676908263999,0.0064560912175417,0.0042129013049895,0.0135327202906707,0.0053437712212121,-0.0277456213584866,0.008474439855451,0.06082835114519,0.0027656217787968,0.0036498534306047,,0.0020277545503169,0.0049277150181588
W8A8,b0-5_mlp,72,0.0740972678847806,-0.2932614044104172,0.0520924653178107,0.0100270165735567,0.0618231944657825,-0.2932614044104172,0.0283888202095212,0.0100270165735567,-0.2932614044104172,0.0100270165735567,0.0801747332742499,0.0460434698088045,0.0434716556573151,0.0107341706102378,0.2228380359800618,0.0797504984071134,-0.2284467378181704,0.0331070391550585,0.0220299920486908,,0.0740972678847806,0.0520924653178107
W8A8,b6-11_attn,72,0.0127880947740421,0.1874816208902148,0.0097536604550204,0.0072177536016842,0.0139399797403582,0.1874816208902148,0.005768768013786,0.0072177536016842,0.1874816208902148,0.0072177536016842,-0.0095545804052374,0.0054382839928224,0.0374345398859539,0.0060992520347497,0.0063257726891252,0.0180887312845319,0.0984734362982009,0.0133938040901761,0.0130535445677762,,0.0127880947740421,0.0097536604550204
W8A8,b6-11_mlp,72,0.0474028274184139,0.1471018623383899,0.0250127951927921,0.0102043950175835,0.0168720893617616,0.1471018623383899,0.0182362125866321,0.0102043950175835,0.1471018623383899,0.0102043950175835,0.0345246731447904,0.0239539652961938,-0.0007804944212672,0.0125184598770704,0.0814895637765641,0.0331663352818574,0.0849671517284543,0.0102778540782759,0.0366719056094638,,0.0474028274184139,0.0250127951927921
W8A8,b12-17_attn,72,0.0127007932814347,0.0379345059517773,0.008722846280773,0.0016907556878747,-0.0099084460005835,0.0379345059517773,0.0058302974849959,0.0016907556878747,0.0379345059517773,0.0016907556878747,0.0065027439978247,0.0037167309016877,-0.0263196359989919,0.007943864068304,0.0214317124553844,0.016478281892185,0.0616071784646301,0.0075455348425311,0.0031924702622875,,0.0127007932814347,0.008722846280773
W8A8,b12-17_mlp,72,0.0598727667476677,-0.0952757861715388,0.0370093729817879,0.006163090537634,-0.0630045343935192,-0.0952757861715388,0.027673693559041,0.006163090537634,-0.0952757861715388,0.006163090537634,-0.0215755778500311,0.0393151625463352,-0.1044334909370073,0.0160322245717468,0.0939905566060821,0.0490905835041536,0.218127109805639,0.0218451954972962,0.0250530629703349,,0.0598727667476677,0.0370093729817879
W8A8,b18-23_attn,72,-0.0010436439558122,0.1422885128372763,0.0174182804838279,0.0057827054585957,0.0129008570543911,0.1422885128372763,0.0241875779435523,0.0057827054585957,0.1422885128372763,0.0057827054585957,0.0712675468950048,0.0337932036706469,-0.0454658327862224,0.0145819522164576,0.0209991768530285,0.0165475609636466,-0.0634670912863634,0.0215979091862735,0.0224916162399017,,-0.0010436439558122,0.0174182804838279
W8A8,b18-23_mlp,72,0.0764608452556727,0.2713162071116601,0.1461334963165429,0.0152442287822125,-0.1762380684054059,0.2713162071116601,0.3165719420254831,0.0152442287822125,0.2713162071116601,0.0152442287822125,0.0480127497881813,0.1642326979561874,-0.4004888865989933,0.4689111860947788,-0.021578966452537,0.0428891681150026,0.0671773309876953,0.029707042814992,0.2105917258146961,,0.0764608452556727,0.1461334963165429
W8A8,adaln,72,0.0065319588976856,-0.0302967633695215,0.0068075579302099,0.0014126168160668,-0.010622783557927,-0.0302967633695215,0.0066376819307191,0.0014126168160668,-0.0302967633695215,0.0014126168160668,0.01270089610829,0.0062752221828085,-0.0339464632241441,0.0070001416786297,0.0092928973007114,0.0094045078005004,0.0333500822087125,0.0056690016054085,0.0008051310079159,,0.0065319588976856,0.0068075579302099
W8A8,head,72,0.1046181520286372,0.1491191824049851,0.0570237037716024,0.0069268033543535,0.3122876484568843,0.1491191824049851,0.1253484576094229,0.0069268033543535,0.1491191824049851,0.0069268033543535,0.4680201243544613,0.199619868433042,0.1565551725593073,0.0510770467858038,-0.0013369311388773,0.0222028378379789,0.1272614152687468,0.0168604355879272,0.1454863641228145,,0.1046181520286372,0.0570237037716024
W8A8,embed,120,0.4558928462352302,0.9110038473309492,0.4038182971470277,0.0357052940038186,0.3470005397747857,0.9110038473309492,0.3499720952466316,0.0357052940038186,0.9110038473309492,0.0357052940038186,0.3783125645625266,0.4280290200616836,0.3156885149870448,0.2719151704315795,0.741839120190676,0.3586335874567705,0.0738525399780835,0.2114572994104418,0.3350899734377199,,0.4558928462352302,0.4038182971470277
W8A8,b0-5_attn,120,-0.0009631546794883,0.0191018219946511,0.0049813241027696,0.0011138805643222,0.0112356224955221,0.0191018219946511,0.006126380290701,0.0011138805643222,0.0191018219946511,0.0011138805643222,0.0047433232247262,0.00581219766269,0.017727921766318,0.0064405629187121,-0.0187173122452718,0.005923741198295,0.0172596012251518,0.0026863979903794,0.0039004213174519,,-0.0009631546794883,0.0049813241027696
W8A8,b0-5_mlp,120,0.0748833006697159,-0.4949090692305036,0.0521823155355571,0.0101719388538271,0.0663149866280626,-0.4949090692305036,0.0344811692835905,0.0101719388538271,-0.4949090692305036,0.0101719388538271,0.0551588526221266,0.0475130269939459,0.0774711206339987,0.0214493115732351,0.1858424516168974,0.0707837635142295,-0.0804664350423173,0.0518325381595899,0.0188163128281999,,0.0748833006697159,0.0521823155355571
W8A8,b6-11_attn,120,0.0075386264033918,0.3449448802009118,0.0118541679031263,0.0072455979752796,0.0419509759968553,0.3449448802009118,0.0112001812597061,0.0072455979752796,0.3449448802009118,0.0072455979752796,-0.0065261352977071,0.0102131595073619,0.0904280872914179,0.0121872030120504,-0.019314446798184,0.0176728056044861,0.0578140876728628,0.0127475627506051,0.0132725921419754,,0.0075386264033918,0.0118541679031263
W8A8,b6-11_mlp,120,-0.000157298049794,0.2319000789447931,0.0278353624928691,0.0079160284401764,-0.0146784173690274,0.2319000789447931,0.0249026183570325,0.0079160284401764,0.2319000789447931,0.0079160284401764,0.0257265203756008,0.0250600605137496,-0.0550833551136556,0.0247451762003154,0.0668252626010169,0.0345686598625991,-0.2103154443470694,0.0319061498187781,0.0296100614846489,,-0.000157298049794,0.0278353624928691
W8A8,b12-17_attn,120,0.0103304717137265,0.0421333723001312,0.0099187835483261,0.001246267871913,-0.0156118616286872,0.0421333723001312,0.0075713378924413,0.001246267871913,0.0421333723001312,0.001246267871913,0.0068266159308208,0.0065152893511278,-0.0380503391881954,0.0086273864337549,0.0222720300189779,0.016217307009911,0.0592337499577749,0.0113664135003908,0.0033860822989857,,0.0103304717137265,0.0099187835483261
W8A8,b12-17_mlp,120,0.0187234637386767,-0.130489466924324,0.0375613305938032,0.0032425172483934,-0.1187919613585354,-0.130489466924324,0.0380495189514705,0.0032425172483934,-0.130489466924324,0.0032425172483934,-0.0109947919162377,0.0380848763599094,-0.2265891308008331,0.0380141615430316,0.0946512800666686,0.0493353474085193,-0.0194751852727569,0.0231521470095819,0.0205647037268661,,0.0187234637386767,0.0375613305938032
W8A8,b18-23_attn,120,-0.002018105299677,0.2137552832249715,0.0243843258777808,0.0046476231848624,-0.0464422401158753,0.2137552832249715,0.0361114682472951,0.0046476231848624,0.2137552832249715,0.0046476231848624,0.0589247792432143,0.052053966840083,-0.151809259474965,0.0201689696545073,0.0127192591766795,0.0151008518972781,0.0329771055562987,0.0440639870030085,0.0247023300798107,,-0.002018105299677,0.0243843258777808
W8A8,b18-23_mlp,120,0.1321744072607912,0.1412389978645977,0.2025071020740047,0.0046628798415495,0.0738172829484251,0.1412389978645977,0.4176406962945381,0.0046628798415495,0.1412389978645977,0.0046628798415495,0.1162722398709774,0.2313751234592778,0.0313623260258728,0.6039062691297984,-0.022183576927112,0.0446293641194777,-0.291538786738879,0.0288700598240079,0.2357991822376214,,0.1321744072607912,0.2025071020740047
W8A8,adaln,120,0.0030345778944157,-0.0098017382827633,0.0087732135520844,0.0003002899208313,-0.0132579912097863,-0.0098017382827633,0.0086805713268227,0.0003002899208313,-0.0098017382827633,0.0003002899208313,0.0137497786666062,0.0113915398222642,-0.040265761086179,0.0059696028313812,0.0151222930358457,0.0107601795360012,-0.0173658868341124,0.0091225820452772,0.0008624142961239,,0.0030345778944157,0.0087732135520844
W8A8,head,120,0.1241440059001797,0.080172513892272,0.0863302187312617,0.0026298576350918,0.3803574498267074,0.080172513892272,0.2070316507823734,0.0026298576350918,0.080172513892272,0.0026298576350918,0.4512714535885554,0.348403970425158,0.3094434460648594,0.0656593311395888,0.0154362174263398,0.0219354852755195,0.0858684763889118,0.0240955852644901,0.1889877039758068,,0.1241440059001797,0.0863302187312617
W8A8,embed,168,0.4276489616129474,0.523744230939868,0.4585671754987843,0.0159488930883425,0.0408763682989176,0.523744230939868,0.3990353444261448,0.0159488930883425,0.523744230939868,0.0159488930883425,0.3365543414656358,0.4692678749186597,-0.2548016048678005,0.3288028139336301,0.812305309557011,0.3904261648615579,0.1756651542780686,0.2005306264683948,0.2804565578381165,,0.4276489616129474,0.4585671754987843
W8A8,b0-5_attn,168,-0.0015003288278558,0.0157834801237222,0.0071371543136469,0.0009963552622028,-0.0050892534291886,0.0157834801237222,0.0079605532203829,0.0009963552622028,0.0157834801237222,0.0009963552622028,0.0044818301145139,0.0093748816851334,-0.0146603369728913,0.0065462247556323,-0.0098997533243887,0.0044067373018399,0.0012269243257273,0.0034208756168097,0.0035291029206623,,-0.0015003288278558,0.0071371543136469
W8A8,b0-5_mlp,168,0.0579036535239769,-0.5203295832015931,0.051606597397886,0.0112687237452248,-0.0404571050710566,-0.5203295832015931,0.0380244545022575,0.0112687237452248,-0.5203295832015931,0.0112687237452248,0.0373138574047587,0.0457551745037446,-0.118228067546872,0.0302937345007704,0.1890425962967651,0.0670991442900402,-0.0694281260903158,0.0510696510318097,0.017077385077793,,0.0579036535239769,0.051606597397886
W8A8,b6-11_attn,168,-0.0077441671800693,0.3335129769728386,0.017455104789325,0.0064043709424884,0.0068418977140669,0.3335129769728386,0.0144913265746845,0.0064043709424884,0.3335129769728386,0.0064043709424884,-0.0007543154507519,0.0185969043918944,0.0144381108788858,0.0103857487574746,-0.0374018429431769,0.0218235313078677,0.0115856401797728,0.0084516930018986,0.0133207106424438,,-0.0077441671800693,0.017455104789325
W8A8,b6-11_mlp,168,0.0247010365076659,0.0748153159020556,0.0278994407550311,0.0022554789067483,-0.0094549258588193,0.0748153159020556,0.0324698167864244,0.0022554789067483,0.0748153159020556,0.0022554789067483,0.0194512304453786,0.0270728045256363,-0.0383610821630174,0.0378668290472125,0.0645929901088502,0.0352916486325891,0.0603510607426516,0.0145024993877975,0.0247336527737776,,0.0247010365076659,0.0278994407550311
W8A8,b12-17_attn,168,0.0124352394471934,0.0407202045035562,0.0125288414244393,0.0012384880083462,-0.0030835666155271,0.0407202045035562,0.0088595398039348,0.0012384880083462,0.0407202045035562,0.0012384880083462,0.0046382754770033,0.0109714015040442,-0.0108054087080575,0.0067476781038255,0.029172368237861,0.0175965055342124,0.0327524899445899,0.0071893695678607,0.0032199494154685,,0.0124352394471934,0.0125288414244393
W8A8,b12-17_mlp,168,0.0297455682584283,-0.0511873579625883,0.0436572510480059,0.0021427506009613,-0.0183297401347518,-0.0511873579625883,0.0445143952310296,0.0021427506009613,-0.0511873579625883,0.0021427506009613,-0.0135390836094055,0.0458949389519203,-0.023120396660098,0.0431338515101389,0.0985574603248122,0.0526551797662243,-0.0055794232999559,0.017961273867844,0.0172805866934632,,0.0297455682584283,0.0436572510480059
W8A8,b18-23_attn,168,0.0107324653214683,0.219737891298268,0.0321074123701671,0.0051571299119422,0.0491255000242318,0.219737891298268,0.045980726946038,0.0051571299119422,0.219737891298268,0.0051571299119422,0.0577465092884363,0.076911412740991,0.0405044907600273,0.0150500411510851,-0.0059681875227513,0.0129255424753251,0.0277107650278466,0.0372372232431781,0.0262773533050193,,0.0107324653214683,0.0321074123701671
W8A8,b18-23_mlp,168,0.2334467546565741,0.2026568814748049,0.2492008143129487,0.0047397923579904,0.7507112968144434,0.2026568814748049,0.4263035585153454,0.0047397923579904,0.2026568814748049,0.0047397923579904,0.1818594480596344,0.3363855078195685,1.3195631455692522,0.5162216092111223,-0.0570732780984704,0.04926787662119,-0.1453028841108441,0.0188508117983067,0.2541305325035781,,0.2334467546565741,0.2492008143129487
