group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
b0-5_mlp,RMSE U500,24,1.443855658173561,1.4470310310522716,0.0031753728787104287,0.0024288382381200788,0.004104316358764966,0.21992315234108584,0.05913538333874188,0.04523257134367033,0.0764352189458783,0.05913538333874188,0.015756686107258576,share,10,True,0.15142424336882587,48,35.3750032213358
b6-11_attn,RMSE U500,24,1.443855658173561,1.4626962542533875,0.018840596079826355,0.017571916741629442,0.020733606815338135,1.3048808565573105,0.35087087849770954,0.3272440976867944,0.38612466436310533,0.35087087849770954,0.09348992066217818,share,4,True,-0.06470882207118761,48,54.64183204698935
b6-11_mlp,RMSE U500,24,1.443855658173561,1.4527445832888286,0.008888925115267435,0.00783829471717278,0.01025643708805243,0.6156380705334278,0.16553961195706415,0.14597358500154825,0.19100696581435408,0.16553961195706415,0.04410820657039714,share,6,True,-0.03919712771520942,48,51.91643735588744
b12-17_attn,RMSE U500,24,1.443855658173561,1.4498174712061882,0.005961813032627106,0.004425894096493721,0.0070675487319628374,0.41290921283424137,0.11102762180846275,0.08242400310451806,0.13161988197732377,0.11102762180846275,0.029583428521131216,share,8,True,0.39772557745991693,48,20.683010133119662
b12-17_mlp,RMSE U500,24,1.443855658173561,1.450922814508279,0.007067156334718068,0.0056251741324861845,0.008099806370834508,0.48946418533676916,0.13161257431224732,0.10475835165753468,0.15084375064115496,0.13161257431224732,0.035068311121401186,share,7,True,0.22082101243575758,48,30.635605893170798
b18-23_attn,RMSE U500,24,1.443855658173561,1.4536396265029907,0.009783968329429626,0.008693910948932172,0.01092352463553349,0.6776278691047335,0.18220811849029248,0.16190783769834957,0.20343022423080007,0.18220811849029248,0.048549547955070334,share,5,True,0.07729058546699172,48,41.11244681339643
b18-23_mlp,RMSE U500,24,1.443855658173561,1.4731365243593852,0.029280866185824077,0.027970138130088647,0.030711956135928628,2.0279635308465385,0.5453013905857622,0.5208915310229896,0.5719527654082437,0.5453013905857622,0.14529613845730185,share,3,True,0.06056214487777778,48,42.5180337273525
adaln,RMSE U500,24,1.443855658173561,1.449744703869025,0.005889045695463817,0.004544642133017381,0.0073970044031739235,0.40786941978073504,0.10967246619617506,0.08463546327904767,0.1377553779188594,0.10967246619617506,0.02922234585955459,share,9,True,-0.07948504834035311,48,56.28945214514586
head,RMSE U500,24,1.443855658173561,1.4895124013225238,0.045656743148962654,0.04488469573358695,0.04679416889945666,3.16214040444439,0.8502714834576748,0.8358935437297055,0.871453911583135,0.8502714834576748,0.22655574572082784,share,2,True,-0.19391843157027536,48,71.09464719186097
embed,RMSE MSLP,24,56.25185434023539,57.987727642059326,1.7358733018239338,1.4893670837084454,1.8890501379966735,3.0858952512474094,0.5792424134563232,0.4969859166468061,0.6303558905615209,0.5792424134563232,0.18384908804852085,share,2,True,-0.11906787288172754,48,60.97547841062131
b0-5_attn,RMSE MSLP,24,56.25185434023539,56.333542585372925,0.08168824513753255,0.01135153571764628,0.18311642607053116,0.14521875962247738,0.027258496466740067,0.003787886442297507,0.06110399904713161,0.027258496466740067,0.008651731296886235,share,11,True,0.005686363454375279,48,47.45719569096575
b0-5_mlp,RMSE MSLP,24,56.25185434023539,56.451812744140625,0.19995840390523276,0.10126273036003113,0.28964937130610147,0.3554698885050054,0.06672398748643761,0.03379029348817685,0.09665290704982005,0.06672398748643761,0.021177910949484458,share,10,True,0.1927442761604267,48,32.48665746612042
b6-11_attn,RMSE MSLP,24,56.25185434023539,57.26983698209127,1.0179826418558757,0.8371954401334126,1.2122830947240193,1.8096872606166532,0.3396899541606345,0.2793631924449594,0.4045259437093784,0.3396899541606345,0.10781615234117445,share,4,True,0.19650539562399738,48,32.233654065499984
b6-11_mlp,RMSE MSLP,24,56.25185434023539,56.752138455708824,0.5002841154734293,0.3991004010041555,0.6800233940283456,0.8893646642251045,0.1669394754537699,0.13317554872589493,0.22691655638107824,0.1669394754537699,0.052985882263589246,share,6,True,0.13856904533783607,48,36.31636218558435
b12-17_attn,RMSE MSLP,24,56.25185434023539,56.55571627616882,0.30386193593343097,0.18119157751401266,0.40514769554138186,0.5401811895756243,0.10139548833584372,0.06046169760598139,0.13519346643852045,0.10139548833584372,0.03218249843195387,share,7,True,0.14383187312175158,48,35.92841837672902
b12-17_mlp,RMSE MSLP,24,56.25185434023539,56.55557680130005,0.30372246106465656,0.17890060544013978,0.40959056814511596,0.5399332424271964,0.10134894705917306,0.059697224650589534,0.13667600565780672,0.10134894705917306,0.0321677264279125,share,8,True,0.1975289607723519,48,32.16507587264057
b18-23_attn,RMSE MSLP,24,56.25185434023539,56.75377098719279,0.5019166469573975,0.39624737898508705,0.6289137542247772,0.8922668467453355,0.1674842338044073,0.13222352569619986,0.20986181449433136,0.1674842338044073,0.05315878625619209,share,5,True,0.20967458223920582,48,31.360186127327076
b18-23_mlp,RMSE MSLP,24,56.25185434023539,57.57138125101725,1.3195269107818604,1.1830752054850262,1.4711373368899028,2.345748289115581,0.44031206172636633,0.3947795824761117,0.49090284449357047,0.44031206172636633,0.13975318299315184,share,3,True,-0.010463643710157395,48,49.01513177337051
