# per-initialisation RMSE degradation vs FP32, percent. source=harness_results.pt vars=7. Spread over inits is WEATHER VARIABILITY, not an interval on the mean -- inits are autocorrelated and n_eff is well below n.
tag,lead,init,deg_pct
W8A8_span2,24,47,2.21623
W8A8_span2,72,0,4.62288
W8A8_span2,72,1,3.20677
W8A8_span2,72,2,2.17162
W8A8_span2,72,3,1.61499
W8A8_span2,72,4,4.86649
W8A8_span2,72,5,1.81968
W8A8_span2,72,6,3.1109
W8A8_span2,72,7,5.59372
W8A8_span2,72,8,3.5742
W8A8_span2,72,9,2.31758
W8A8_span2,72,10,0.586806
W8A8_span2,72,11,3.51074
W8A8_span2,72,12,1.8872
W8A8_span2,72,13,2.08624
W8A8_span2,72,14,4.90147
W8A8_span2,72,15,0.371316
W8A8_span2,72,16,3.21916
W8A8_span2,72,17,0.0497428
W8A8_span2,72,18,4.10378
W8A8_span2,72,19,1.19814
W8A8_span2,72,20,-0.0991847
W8A8_span2,72,21,0.100374
W8A8_span2,72,22,1.05975
W8A8_span2,72,23,3.46704
W8A8_span2,72,24,-0.813537
W8A8_span2,72,25,3.18403
W8A8_span2,72,26,2.12058
W8A8_span2,72,27,2.43282
W8A8_span2,72,28,-0.34262
W8A8_span2,72,29,1.65552
W8A8_span2,72,30,0.318814
W8A8_span2,72,31,0.094115
W8A8_span2,72,32,4.42101
W8A8_span2,72,33,4.06599
W8A8_span2,72,34,2.05597
W8A8_span2,72,35,1.62274
W8A8_span2,72,36,3.17977
W8A8_span2,72,37,1.16957
W8A8_span2,72,38,0.187497
W8A8_span2,72,39,4.88377
W8A8_span2,72,40,4.00572
W8A8_span2,72,41,2.70654
W8A8_span2,72,42,1.64268
W8A8_span2,72,43,1.18192
W8A8_span2,72,44,2.79418
W8A8_span2,72,45,1.80853
W8A8_span2,72,46,1.161
W8A8_span2,72,47,4.77169
W8A8_span2,120,0,5.22568
W8A8_span2,120,1,2.49922
W8A8_span2,120,2,1.96956
W8A8_span2,120,3,3.79298
W8A8_span2,120,4,3.41787
W8A8_span2,120,5,0.440879
W8A8_span2,120,6,5.07495
W8A8_span2,120,7,10.9222
W8A8_span2,120,8,5.02983
W8A8_span2,120,9,6.15345
W8A8_span2,120,10,5.40503
W8A8_span2,120,11,4.75077
W8A8_span2,120,12,0.193974
W8A8_span2,120,13,2.08388
W8A8_span2,120,14,4.68776
W8A8_span2,120,15,0.958927
W8A8_span2,120,16,5.18839
W8A8_span2,120,17,-1.09224
W8A8_span2,120,18,7.32814
W8A8_span2,120,19,1.0516
W8A8_span2,120,20,-1.66125
W8A8_span2,120,21,5.59686
W8A8_span2,120,22,-1.36849
W8A8_span2,120,23,7.05696
W8A8_span2,120,24,-3.88247
W8A8_span2,120,25,0.368746
W8A8_span2,120,26,-0.93146
W8A8_span2,120,27,1.97484
W8A8_span2,120,28,-0.91113
W8A8_span2,120,29,4.803
W8A8_span2,120,30,0.595928
W8A8_span2,120,31,-0.320962
W8A8_span2,120,32,2.83191
W8A8_span2,120,33,6.05844
W8A8_span2,120,34,3.93351
W8A8_span2,120,35,0.70772
W8A8_span2,120,36,3.19003
W8A8_span2,120,37,-0.0352977
W8A8_span2,120,38,1.67232
W8A8_span2,120,39,6.68942
W8A8_span2,120,40,0.538487
W8A8_span2,120,41,2.59817
W8A8_span2,120,42,-0.347009
W8A8_span2,120,43,2.59275
W8A8_span2,120,44,1.99497
W8A8_span2,120,45,3.71308
W8A8_span2,120,46,5.05938
W8A8_span2,120,47,3.85346
W8A8_span2,168,0,3.46031
W8A8_span2,168,1,2.65683
W8A8_span2,168,2,4.45933
W8A8_span2,168,3,-0.0314458
W8A8_span2,168,4,2.41921
W8A8_span2,168,5,-2.38183
W8A8_span2,168,6,3.00753
W8A8_span2,168,7,8.22345
W8A8_span2,168,8,8.67291
W8A8_span2,168,9,7.38311
W8A8_span2,168,10,8.25667
W8A8_span2,168,11,8.62669
W8A8_span2,168,12,-3.23812
W8A8_span2,168,13,1.88918
W8A8_span2,168,14,6.29163
W8A8_span2,168,15,5.77533
W8A8_span2,168,16,-1.59099
W8A8_span2,168,17,0.932869
W8A8_span2,168,18,6.61795
W8A8_span2,168,19,0.671744
W8A8_span2,168,20,0.137046
W8A8_span2,168,21,5.3676
W8A8_span2,168,22,-4.1575
W8A8_span2,168,23,4.81967
W8A8_span2,168,24,-2.75417
W8A8_span2,168,25,-5.38341
W8A8_span2,168,26,-2.09499
W8A8_span2,168,27,1.46815
W8A8_span2,168,28,4.59141
W8A8_span2,168,29,3.92676
W8A8_span2,168,30,0.217673
W8A8_span2,168,31,-3.97478
W8A8_span2,168,32,3.23893
W8A8_span2,168,33,5.44084
W8A8_span2,168,34,6.52318
W8A8_span2,168,35,1.71583
W8A8_span2,168,36,5.85317
W8A8_span2,168,37,-3.34276
W8A8_span2,168,38,6.01949
W8A8_span2,168,39,2.82978
W8A8_span2,168,40,2.0015
W8A8_span2,168,41,2.29275
W8A8_span2,168,42,-2.64115
W8A8_span2,168,43,3.10605
W8A8_span2,168,44,0.468818
W8A8_span2,168,45,0.462147
W8A8_span2,168,46,5.79158
W8A8_span2,168,47,2.93966
W8A8_span3,24,0,-0.0691026
W8A8_span3,24,1,-0.0386143
W8A8_span3,24,2,-0.0819181
W8A8_span3,24,3,-0.12164
W8A8_span3,24,4,-0.103056
W8A8_span3,24,5,-0.0956457
W8A8_span3,24,6,-0.0781791
W8A8_span3,24,7,-0.137683
W8A8_span3,24,8,-0.023273
W8A8_span3,24,9,-0.0765051
W8A8_span3,24,10,-0.0502253
W8A8_span3,24,11,-0.0370437
W8A8_span3,24,12,-0.103071
W8A8_span3,24,13,0.0212314
W8A8_span3,24,14,-0.0837069
W8A8_span3,24,15,0.00877863
W8A8_span3,24,16,-0.102976
W8A8_span3,24,17,-0.176626
W8A8_span3,24,18,-0.189234
W8A8_span3,24,19,-0.00584314
W8A8_span3,24,20,-0.0498007
W8A8_span3,24,21,-0.124094
W8A8_span3,24,22,0.00596163
W8A8_span3,24,23,0.0083789
W8A8_span3,24,24,-0.13169
W8A8_span3,24,25,-0.0937638
W8A8_span3,24,26,0.00522914
W8A8_span3,24,27,-0.127282
W8A8_span3,24,28,-0.112499
W8A8_span3,24,29,0.0360045
W8A8_span3,24,30,-0.0880271
W8A8_span3,24,31,-0.221026
W8A8_span3,24,32,-0.0469835
W8A8_span3,24,33,-0.0950376
W8A8_span3,24,34,0.0159408
W8A8_span3,24,35,-0.0396144
W8A8_span3,24,36,0.0179272
W8A8_span3,24,37,-0.0260864
W8A8_span3,24,38,-0.0658434
W8A8_span3,24,39,-0.105046
W8A8_span3,24,40,0.0381528
W8A8_span3,24,41,-0.131923
W8A8_span3,24,42,-0.116968
W8A8_span3,24,43,-0.186511
W8A8_span3,24,44,-0.0494923
W8A8_span3,24,45,-0.0362947
W8A8_span3,24,46,-0.0130822
W8A8_span3,24,47,-0.0515016
W8A8_span3,72,0,-0.0249087
W8A8_span3,72,1,0.136882
W8A8_span3,72,2,0.192647
W8A8_span3,72,3,-0.0919174
W8A8_span3,72,4,-0.232189
W8A8_span3,72,5,-0.153872
W8A8_span3,72,6,0.0683987
W8A8_span3,72,7,0.112193
W8A8_span3,72,8,-0.0224887
W8A8_span3,72,9,-0.208856
W8A8_span3,72,10,-0.310491
W8A8_span3,72,11,-0.270245
W8A8_span3,72,12,-0.174663
W8A8_span3,72,13,0.163891
W8A8_span3,72,14,0.223951
W8A8_span3,72,15,0.354961
W8A8_span3,72,16,-0.0189696
W8A8_span3,72,17,0.0974368
W8A8_span3,72,18,-0.0380345
W8A8_span3,72,19,-0.0591366
W8A8_span3,72,20,0.180563
W8A8_span3,72,21,-0.118202
W8A8_span3,72,22,-0.147001
W8A8_span3,72,23,0.0308398
W8A8_span3,72,24,-0.125132
W8A8_span3,72,25,-0.13183
W8A8_span3,72,26,-0.359852
W8A8_span3,72,27,0.212906
W8A8_span3,72,28,-0.0163468
W8A8_span3,72,29,0.0897202
W8A8_span3,72,30,-0.169088
W8A8_span3,72,31,-0.291516
W8A8_span3,72,32,0.228175
W8A8_span3,72,33,0.04369
W8A8_span3,72,34,-0.182111
W8A8_span3,72,35,-0.0549186
W8A8_span3,72,36,0.255253
W8A8_span3,72,37,-0.0327193
W8A8_span3,72,38,-0.388797
W8A8_span3,72,39,-0.00381429
W8A8_span3,72,40,0.0992219
W8A8_span3,72,41,-0.0649411
W8A8_span3,72,42,-0.167311
W8A8_span3,72,43,-0.238735
W8A8_span3,72,44,-0.185886
W8A8_span3,72,45,0.215772
W8A8_span3,72,46,-0.0702166
W8A8_span3,72,47,-0.132885
W8A8_span3,120,0,-0.196294
W8A8_span3,120,1,0.0048819
W8A8_span3,120,2,0.393878
W8A8_span3,120,3,0.184603
W8A8_span3,120,4,-0.237962
W8A8_span3,120,5,-0.331397
W8A8_span3,120,6,0.109341
W8A8_span3,120,7,0.548613
W8A8_span3,120,8,-0.0981275
W8A8_span3,120,9,-0.105019
W8A8_span3,120,10,-0.501705
W8A8_span3,120,11,-0.0779616
W8A8_span3,120,12,-0.250229
W8A8_span3,120,13,0.159743
W8A8_span3,120,14,0.72194
W8A8_span3,120,15,0.945152
W8A8_span3,120,16,0.252971
W8A8_span3,120,17,0.0474459
W8A8_span3,120,18,0.136443
W8A8_span3,120,19,-0.151733
W8A8_span3,120,20,-0.171266
W8A8_span3,120,21,-0.224201
W8A8_span3,120,22,-0.0851991
W8A8_span3,120,23,0.1215
W8A8_span3,120,24,-0.112312
W8A8_span3,120,25,-0.196891
W8A8_span3,120,26,-0.800535
W8A8_span3,120,27,-0.234224
W8A8_span3,120,28,-0.36204
W8A8_span3,120,29,0.315191
W8A8_span3,120,30,-0.374293
W8A8_span3,120,31,-0.395597
W8A8_span3,120,32,0.0641225
W8A8_span3,120,33,-0.0052045
W8A8_span3,120,34,0.201234
W8A8_span3,120,35,-0.0364633
W8A8_span3,120,36,0.083465
W8A8_span3,120,37,-0.119557
W8A8_span3,120,38,-0.456584
W8A8_span3,120,39,0.330313
W8A8_span3,120,40,-0.145972
W8A8_span3,120,41,-0.191079
W8A8_span3,120,42,-0.478047
W8A8_span3,120,43,-0.236432
W8A8_span3,120,44,0.286699
W8A8_span3,120,45,0.127955
W8A8_span3,120,46,0.101924
W8A8_span3,120,47,0.0435036
W8A8_span3,168,0,-0.908593
W8A8_span3,168,1,-0.0611324
W8A8_span3,168,2,0.869118
W8A8_span3,168,3,0.957959
W8A8_span3,168,4,-0.926818
W8A8_span3,168,5,0.320848
W8A8_span3,168,6,-0.46449
W8A8_span3,168,7,0.817485
W8A8_span3,168,8,0.061085
W8A8_span3,168,9,0.0570481
W8A8_span3,168,10,-0.290366
W8A8_span3,168,11,0.0281707
W8A8_span3,168,12,0.394184
W8A8_span3,168,13,-0.0888885
W8A8_span3,168,14,0.450103
W8A8_span3,168,15,0.646664
W8A8_span3,168,16,-0.0763209
W8A8_span3,168,17,-0.262143
W8A8_span3,168,18,-0.159351
W8A8_span3,168,19,-0.460896
W8A8_span3,168,20,-0.220537
W8A8_span3,168,21,0.386098
W8A8_span3,168,22,-0.081225
W8A8_span3,168,23,-0.192909
W8A8_span3,168,24,0.285381
W8A8_span3,168,25,-1.20018
W8A8_span3,168,26,-0.624628
W8A8_span3,168,27,-0.0878553
W8A8_span3,168,28,0.237876
W8A8_span3,168,29,1.22299
W8A8_span3,168,30,-0.605305
W8A8_span3,168,31,-0.180546
W8A8_span3,168,32,0.179379
W8A8_span3,168,33,-0.216969
W8A8_span3,168,34,0.264798
W8A8_span3,168,35,-0.368617
W8A8_span3,168,36,0.0243915
W8A8_span3,168,37,-1.05175
W8A8_span3,168,38,-0.498175
W8A8_span3,168,39,-0.000408259
W8A8_span3,168,40,0.408234
W8A8_span3,168,41,-0.30334
W8A8_span3,168,42,-0.4452
W8A8_span3,168,43,-0.420381
W8A8_span3,168,44,0.58962
W8A8_span3,168,45,-0.587318
W8A8_span3,168,46,0.100163
W8A8_span3,168,47,1.05209
W8A8_rmse_knee,24,0,9.98106
W8A8_rmse_knee,24,1,7.74274
W8A8_rmse_knee,24,2,9.22916
W8A8_rmse_knee,24,3,7.98242
W8A8_rmse_knee,24,4,10.9476
W8A8_rmse_knee,24,5,9.11209
W8A8_rmse_knee,24,6,7.33352
W8A8_rmse_knee,24,7,8.90452
W8A8_rmse_knee,24,8,8.92094
W8A8_rmse_knee,24,9,9.25963
W8A8_rmse_knee,24,10,8.88966
W8A8_rmse_knee,24,11,9.57559
W8A8_rmse_knee,24,12,9.54258
W8A8_rmse_knee,24,13,9.9386
W8A8_rmse_knee,24,14,9.47646
W8A8_rmse_knee,24,15,9.84284
W8A8_rmse_knee,24,16,8.57868
W8A8_rmse_knee,24,17,9.29877
W8A8_rmse_knee,24,18,9.78995
W8A8_rmse_knee,24,19,9.95212
W8A8_rmse_knee,24,20,9.35923
W8A8_rmse_knee,24,21,6.25937
W8A8_rmse_knee,24,22,8.53041
W8A8_rmse_knee,24,23,7.05647
W8A8_rmse_knee,24,24,6.97944
W8A8_rmse_knee,24,25,8.93206
W8A8_rmse_knee,24,26,8.12056
W8A8_rmse_knee,24,27,6.23738
W8A8_rmse_knee,24,28,7.1214
W8A8_rmse_knee,24,29,8.08442
W8A8_rmse_knee,24,30,6.62784
W8A8_rmse_knee,24,31,9.1996
W8A8_rmse_knee,24,32,9.66506
W8A8_rmse_knee,24,33,8.13229
W8A8_rmse_knee,24,34,8.51226
W8A8_rmse_knee,24,35,7.14794
W8A8_rmse_knee,24,36,9.27973
W8A8_rmse_knee,24,37,9.66128
W8A8_rmse_knee,24,38,9.6175
W8A8_rmse_knee,24,39,10.3781
W8A8_rmse_knee,24,40,9.24095
W8A8_rmse_knee,24,41,8.48925
W8A8_rmse_knee,24,42,7.1351
W8A8_rmse_knee,24,43,8.48132
W8A8_rmse_knee,24,44,6.55615
W8A8_rmse_knee,24,45,8.42499
W8A8_rmse_knee,24,46,8.71908
W8A8_rmse_knee,24,47,7.73031
W8A8_rmse_knee,72,0,7.73728
W8A8_rmse_knee,72,1,3.29206
W8A8_rmse_knee,72,2,8.19121
W8A8_rmse_knee,72,3,2.72472
W8A8_rmse_knee,72,4,9.24027
W8A8_rmse_knee,72,5,4.76011
W8A8_rmse_knee,72,6,2.20224
W8A8_rmse_knee,72,7,7.04852
W8A8_rmse_knee,72,8,5.95296
W8A8_rmse_knee,72,9,2.73079
W8A8_rmse_knee,72,10,2.73006
W8A8_rmse_knee,72,11,5.89204
W8A8_rmse_knee,72,12,8.34747
W8A8_rmse_knee,72,13,5.13432
W8A8_rmse_knee,72,14,5.37998
W8A8_rmse_knee,72,15,5.60532
W8A8_rmse_knee,72,16,4.33119
W8A8_rmse_knee,72,17,0.68028
W8A8_rmse_knee,72,18,5.64281
W8A8_rmse_knee,72,19,2.83832
W8A8_rmse_knee,72,20,4.68059
W8A8_rmse_knee,72,21,0.848616
W8A8_rmse_knee,72,22,2.64471
W8A8_rmse_knee,72,23,0.885666
W8A8_rmse_knee,72,24,0.270703
W8A8_rmse_knee,72,25,4.96294
W8A8_rmse_knee,72,26,2.56609
W8A8_rmse_knee,72,27,0.359385
W8A8_rmse_knee,72,28,-0.26971
W8A8_rmse_knee,72,29,2.322
W8A8_rmse_knee,72,30,1.81845
W8A8_rmse_knee,72,31,-0.333946
W8A8_rmse_knee,72,32,9.87963
W8A8_rmse_knee,72,33,1.91044
W8A8_rmse_knee,72,34,2.0457
W8A8_rmse_knee,72,35,4.33759
W8A8_rmse_knee,72,36,0.678064
W8A8_rmse_knee,72,37,4.02062
W8A8_rmse_knee,72,38,2.83435
W8A8_rmse_knee,72,39,6.37595
W8A8_rmse_knee,72,40,4.29706
W8A8_rmse_knee,72,41,3.45506
W8A8_rmse_knee,72,42,-1.01455
W8A8_rmse_knee,72,43,5.21716
W8A8_rmse_knee,72,44,-1.96044
W8A8_rmse_knee,72,45,2.02194
W8A8_rmse_knee,72,46,7.84623
W8A8_rmse_knee,72,47,4.66986
W8A8_rmse_knee,120,0,4.79329
W8A8_rmse_knee,120,1,-1.03769
W8A8_rmse_knee,120,2,6.30488
W8A8_rmse_knee,120,3,2.68779
W8A8_rmse_knee,120,4,10.1401
W8A8_rmse_knee,120,5,-0.184243
W8A8_rmse_knee,120,6,-1.64424
W8A8_rmse_knee,120,7,7.07602
W8A8_rmse_knee,120,8,8.59894
W8A8_rmse_knee,120,9,1.88769
W8A8_rmse_knee,120,10,7.54592
W8A8_rmse_knee,120,11,5.12291
W8A8_rmse_knee,120,12,2.36663
W8A8_rmse_knee,120,13,7.33191
W8A8_rmse_knee,120,14,2.0449
W8A8_rmse_knee,120,15,1.94281
W8A8_rmse_knee,120,16,5.01529
W8A8_rmse_knee,120,17,-3.20324
W8A8_rmse_knee,120,18,5.49499
W8A8_rmse_knee,120,19,-2.37969
W8A8_rmse_knee,120,20,-1.39474
W8A8_rmse_knee,120,21,3.24645
W8A8_rmse_knee,120,22,-0.108542
W8A8_rmse_knee,120,23,3.23484
W8A8_rmse_knee,120,24,3.75791
W8A8_rmse_knee,120,25,0.921061
W8A8_rmse_knee,120,26,-0.249854
W8A8_rmse_knee,120,27,-5.35864
W8A8_rmse_knee,120,28,1.55854
W8A8_rmse_knee,120,29,0.514306
W8A8_rmse_knee,120,30,-0.626072
W8A8_rmse_knee,120,31,-3.88443
W8A8_rmse_knee,120,32,7.14999
W8A8_rmse_knee,120,33,-0.589888
W8A8_rmse_knee,120,34,0.239074
W8A8_rmse_knee,120,35,-0.0593247
W8A8_rmse_knee,120,36,0.417257
W8A8_rmse_knee,120,37,-0.0516973
W8A8_rmse_knee,120,38,1.38606
W8A8_rmse_knee,120,39,2.51892
W8A8_rmse_knee,120,40,0.775641
W8A8_rmse_knee,120,41,-1.87211
W8A8_rmse_knee,120,42,-4.08678
W8A8_rmse_knee,120,43,2.01088
W8A8_rmse_knee,120,44,-1.4038
W8A8_rmse_knee,120,45,-4.98691
W8A8_rmse_knee,120,46,0.641546
W8A8_rmse_knee,120,47,-0.429284
W8A8_rmse_knee,168,0,7.00997
W8A8_rmse_knee,168,1,-2.04962
W8A8_rmse_knee,168,2,0.245587
W8A8_rmse_knee,168,3,-6.49865
W8A8_rmse_knee,168,4,7.19685
W8A8_rmse_knee,168,5,-4.80877
W8A8_rmse_knee,168,6,2.89531
W8A8_rmse_knee,168,7,7.80723
W8A8_rmse_knee,168,8,11.9069
W8A8_rmse_knee,168,9,1.09702
W8A8_rmse_knee,168,10,11.5395
W8A8_rmse_knee,168,11,5.47439
W8A8_rmse_knee,168,12,-2.32425
W8A8_rmse_knee,168,13,2.10937
W8A8_rmse_knee,168,14,-1.02057
W8A8_rmse_knee,168,15,-0.771014
W8A8_rmse_knee,168,16,-1.39788
W8A8_rmse_knee,168,17,-4.5165
W8A8_rmse_knee,168,18,7.72931
W8A8_rmse_knee,168,19,-7.13335
W8A8_rmse_knee,168,20,-1.08826
W8A8_rmse_knee,168,21,2.82124
W8A8_rmse_knee,168,22,-4.31523
W8A8_rmse_knee,168,23,-3.63946
W8A8_rmse_knee,168,24,-2.08479
W8A8_rmse_knee,168,25,-8.12272
W8A8_rmse_knee,168,26,-4.98107
W8A8_rmse_knee,168,27,-6.72968
W8A8_rmse_knee,168,28,1.15203
W8A8_rmse_knee,168,29,1.06491
W8A8_rmse_knee,168,30,3.95231
W8A8_rmse_knee,168,31,-2.79574
W8A8_rmse_knee,168,32,1.32758
W8A8_rmse_knee,168,33,3.23964
W8A8_rmse_knee,168,34,9.89686
W8A8_rmse_knee,168,35,8.67593
W8A8_rmse_knee,168,36,6.0084
W8A8_rmse_knee,168,37,-0.297859
W8A8_rmse_knee,168,38,9.77931
W8A8_rmse_knee,168,39,5.44946
W8A8_rmse_knee,168,40,5.62001
W8A8_rmse_knee,168,41,-2.72864
W8A8_rmse_knee,168,42,-8.27136
W8A8_rmse_knee,168,43,-3.86256
W8A8_rmse_knee,168,44,0.504048
W8A8_rmse_knee,168,45,-7.12136
W8A8_rmse_knee,168,46,-6.39076
W8A8_rmse_knee,168,47,1.21963
W8A8_rmse_span1,24,0,1.36576
W8A8_rmse_span1,24,1,1.23367
W8A8_rmse_span1,24,2,0.643563
W8A8_rmse_span1,24,3,0.960952
W8A8_rmse_span1,24,4,1.24918
W8A8_rmse_span1,24,5,0.886094
W8A8_rmse_span1,24,6,1.01517
W8A8_rmse_span1,24,7,1.04844
W8A8_rmse_span1,24,8,1.3684
W8A8_rmse_span1,24,9,1.29492
W8A8_rmse_span1,24,10,1.44322
W8A8_rmse_span1,24,11,1.37211
W8A8_rmse_span1,24,12,1.34936
W8A8_rmse_span1,24,13,1.61968
W8A8_rmse_span1,24,14,1.45729
W8A8_rmse_span1,24,15,1.35742
W8A8_rmse_span1,24,16,1.05429
W8A8_rmse_span1,24,17,1.01137
W8A8_rmse_span1,24,18,0.683321
W8A8_rmse_span1,24,19,1.94604
W8A8_rmse_span1,24,20,1.49415
W8A8_rmse_span1,24,21,1.38942
W8A8_rmse_span1,24,22,1.63217
W8A8_rmse_span1,24,23,1.96038
W8A8_rmse_span1,24,24,1.71369
W8A8_rmse_span1,24,25,1.4523
W8A8_rmse_span1,24,26,1.68334
W8A8_rmse_span1,24,27,1.24846
W8A8_rmse_span1,24,28,1.0733
W8A8_rmse_span1,24,29,1.23771
W8A8_rmse_span1,24,30,0.911201
W8A8_rmse_span1,24,31,1.03308
W8A8_rmse_span1,24,32,1.18876
W8A8_rmse_span1,24,33,1.55881
W8A8_rmse_span1,24,34,1.91189
W8A8_rmse_span1,24,35,1.35657
W8A8_rmse_span1,24,36,0.764825
W8A8_rmse_span1,24,37,1.46145
W8A8_rmse_span1,24,38,1.12318
W8A8_rmse_span1,24,39,1.60685
W8A8_rmse_span1,24,40,2.24586
W8A8_rmse_span1,24,41,1.37973
W8A8_rmse_span1,24,42,1.62855
W8A8_rmse_span1,24,43,0.936975
W8A8_rmse_span1,24,44,0.573081
W8A8_rmse_span1,24,45,1.23931
W8A8_rmse_span1,24,46,1.25233
W8A8_rmse_span1,24,47,1.15727
W8A8_rmse_span1,72,0,0.938997
W8A8_rmse_span1,72,1,1.03287
W8A8_rmse_span1,72,2,0.595079
W8A8_rmse_span1,72,3,0.624728
W8A8_rmse_span1,72,4,0.347277
W8A8_rmse_span1,72,5,-0.282339
W8A8_rmse_span1,72,6,0.691961
W8A8_rmse_span1,72,7,0.643656
W8A8_rmse_span1,72,8,1.68393
W8A8_rmse_span1,72,9,0.855157
W8A8_rmse_span1,72,10,2.16339
W8A8_rmse_span1,72,11,1.78513
W8A8_rmse_span1,72,12,1.09632
W8A8_rmse_span1,72,13,2.53449
W8A8_rmse_span1,72,14,-0.348667
W8A8_rmse_span1,72,15,0.84641
W8A8_rmse_span1,72,16,0.947361
W8A8_rmse_span1,72,17,2.43623
W8A8_rmse_span1,72,18,-0.498665
W8A8_rmse_span1,72,19,1.28775
W8A8_rmse_span1,72,20,1.23643
W8A8_rmse_span1,72,21,1.41326
W8A8_rmse_span1,72,22,0.463612
W8A8_rmse_span1,72,23,2.23866
W8A8_rmse_span1,72,24,1.30309
W8A8_rmse_span1,72,25,1.81208
W8A8_rmse_span1,72,26,0.883781
W8A8_rmse_span1,72,27,1.8333
W8A8_rmse_span1,72,28,0.151087
W8A8_rmse_span1,72,29,3.11007
W8A8_rmse_span1,72,30,0.655397
W8A8_rmse_span1,72,31,0.56004
W8A8_rmse_span1,72,32,2.04274
W8A8_rmse_span1,72,33,0.490092
W8A8_rmse_span1,72,34,0.913829
W8A8_rmse_span1,72,35,2.13591
W8A8_rmse_span1,72,36,1.17175
W8A8_rmse_span1,72,37,0.723252
W8A8_rmse_span1,72,38,0.112749
W8A8_rmse_span1,72,39,0.64444
W8A8_rmse_span1,72,40,0.580231
W8A8_rmse_span1,72,41,0.359263
W8A8_rmse_span1,72,42,0.853251
W8A8_rmse_span1,72,43,-0.502403
W8A8_rmse_span1,72,44,1.49726
W8A8_rmse_span1,72,45,0.0931868
W8A8_rmse_span1,72,46,0.717186
W8A8_rmse_span1,72,47,2.10538
W8A8_rmse_span1,120,0,1.64769
W8A8_rmse_span1,120,1,-1.14102
W8A8_rmse_span1,120,2,0.920577
W8A8_rmse_span1,120,3,0.607043
W8A8_rmse_span1,120,4,0.964566
W8A8_rmse_span1,120,5,1.11952
W8A8_rmse_span1,120,6,2.73227
W8A8_rmse_span1,120,7,3.8454
W8A8_rmse_span1,120,8,0.774115
W8A8_rmse_span1,120,9,-0.303736
W8A8_rmse_span1,120,10,2.06487
W8A8_rmse_span1,120,11,-0.756107
W8A8_rmse_span1,120,12,2.34502
W8A8_rmse_span1,120,13,-0.879717
W8A8_rmse_span1,120,14,-1.44773
W8A8_rmse_span1,120,15,2.19908
W8A8_rmse_span1,120,16,3.80035
W8A8_rmse_span1,120,17,0.107801
W8A8_rmse_span1,120,18,0.790315
W8A8_rmse_span1,120,19,0.777395
W8A8_rmse_span1,120,20,1.01038
W8A8_rmse_span1,120,21,0.790492
W8A8_rmse_span1,120,22,-0.327212
W8A8_rmse_span1,120,23,0.631119
W8A8_rmse_span1,120,24,2.13061
W8A8_rmse_span1,120,25,4.09603
W8A8_rmse_span1,120,26,0.0072321
W8A8_rmse_span1,120,27,-1.17335
W8A8_rmse_span1,120,28,0.907586
W8A8_rmse_span1,120,29,4.47615
W8A8_rmse_span1,120,30,2.75837
W8A8_rmse_span1,120,31,0.483803
W8A8_rmse_span1,120,32,-0.176802
W8A8_rmse_span1,120,33,0.736722
W8A8_rmse_span1,120,34,2.5108
W8A8_rmse_span1,120,35,0.412535
W8A8_rmse_span1,120,36,1.43302
W8A8_rmse_span1,120,37,-0.60146
W8A8_rmse_span1,120,38,0.112518
W8A8_rmse_span1,120,39,2.82869
W8A8_rmse_span1,120,40,0.360516
W8A8_rmse_span1,120,41,2.29711
W8A8_rmse_span1,120,42,2.21904
W8A8_rmse_span1,120,43,-0.801849
W8A8_rmse_span1,120,44,0.778038
W8A8_rmse_span1,120,45,-2.62588
W8A8_rmse_span1,120,46,0.991075
W8A8_rmse_span1,120,47,3.76467
W8A8_rmse_span1,168,0,1.52564
W8A8_rmse_span1,168,1,0.208664
W8A8_rmse_span1,168,2,-1.14853
W8A8_rmse_span1,168,3,0.587506
W8A8_rmse_span1,168,4,0.0900623
W8A8_rmse_span1,168,5,1.29856
W8A8_rmse_span1,168,6,2.74453
W8A8_rmse_span1,168,7,4.83994
W8A8_rmse_span1,168,8,-2.32025
W8A8_rmse_span1,168,9,-3.3259
W8A8_rmse_span1,168,10,5.07805
W8A8_rmse_span1,168,11,1.71876
W8A8_rmse_span1,168,12,0.855962
W8A8_rmse_span1,168,13,-1.46852
W8A8_rmse_span1,168,14,2.24708
W8A8_rmse_span1,168,15,1.12874
W8A8_rmse_span1,168,16,0.214939
W8A8_rmse_span1,168,17,-0.23936
W8A8_rmse_span1,168,18,4.12921
W8A8_rmse_span1,168,19,2.03146
W8A8_rmse_span1,168,20,3.59188
W8A8_rmse_span1,168,21,0.329924
W8A8_rmse_span1,168,22,0.440256
W8A8_rmse_span1,168,23,0.924212
W8A8_rmse_span1,168,24,-2.21509
W8A8_rmse_span1,168,25,3.27347
W8A8_rmse_span1,168,26,-0.248529
W8A8_rmse_span1,168,27,-3.12843
W8A8_rmse_span1,168,28,2.5883
W8A8_rmse_span1,168,29,3.95158
W8A8_rmse_span1,168,30,1.68195
W8A8_rmse_span1,168,31,1.96203
W8A8_rmse_span1,168,32,-1.94921
W8A8_rmse_span1,168,33,2.06158
W8A8_rmse_span1,168,34,1.04961
W8A8_rmse_span1,168,35,2.57697
W8A8_rmse_span1,168,36,0.219918
W8A8_rmse_span1,168,37,3.22584
W8A8_rmse_span1,168,38,1.10663
