# per (initialisation, variable) RMSE for the config and FP32. source=harness_results.pt. Raw material for the POOLED bootstrap: pooling happens inside each resample, so a pre-collapsed degradation series cannot produce it.
tag,lead,init,var,r_cfg,r_ref
W8A8_floor,168,21,temperature_850,2.96658206,2.758383036
W8A8_floor,168,21,2m_temperature,2.528138399,2.317039251
W8A8_floor,168,21,mean_sea_level_pressure,586.4818726,555.7376709
W8A8_floor,168,21,specific_humidity_700,0.001776729594,0.001655111671
W8A8_floor,168,21,u_component_of_wind_500,7.599610806,7.200362206
W8A8_floor,168,21,v_component_of_wind_500,8.61485672,7.989710331
W8A8_floor,168,22,geopotential_500,587.8615723,618.6869507
W8A8_floor,168,22,temperature_850,2.768970013,2.929221869
W8A8_floor,168,22,2m_temperature,2.284245014,2.396659613
W8A8_floor,168,22,mean_sea_level_pressure,595.2948608,578.2376099
W8A8_floor,168,22,specific_humidity_700,0.001741423388,0.001675885404
W8A8_floor,168,22,u_component_of_wind_500,7.737696171,7.840560913
W8A8_floor,168,22,v_component_of_wind_500,7.662815571,8.070784569
W8A8_floor,168,23,geopotential_500,588.6415405,595.1856689
W8A8_floor,168,23,temperature_850,3.05867672,3.112760544
W8A8_floor,168,23,2m_temperature,2.568851233,2.616799355
W8A8_floor,168,23,mean_sea_level_pressure,539.6920166,539.2655029
W8A8_floor,168,23,specific_humidity_700,0.001685236581,0.001718671992
W8A8_floor,168,23,u_component_of_wind_500,7.529446602,7.52991581
W8A8_floor,168,23,v_component_of_wind_500,7.842114449,8.471848488
W8A8_floor,168,24,geopotential_500,689.7454834,683.5689087
W8A8_floor,168,24,temperature_850,3.05481267,3.185225725
W8A8_floor,168,24,2m_temperature,2.387155294,2.67869997
W8A8_floor,168,24,mean_sea_level_pressure,712.7630005,685.3496704
W8A8_floor,168,24,specific_humidity_700,0.001812738366,0.001713893842
W8A8_floor,168,24,u_component_of_wind_500,7.672780037,7.550010681
W8A8_floor,168,24,v_component_of_wind_500,8.365104675,8.738992691
W8A8_floor,168,25,geopotential_500,543.093811,560.8236694
W8A8_floor,168,25,temperature_850,2.727860451,2.716214418
W8A8_floor,168,25,2m_temperature,2.274801493,2.277241707
W8A8_floor,168,25,mean_sea_level_pressure,558.3607178,567.9416504
W8A8_floor,168,25,specific_humidity_700,0.001683095936,0.001640489441
W8A8_floor,168,25,u_component_of_wind_500,6.926020622,7.316680431
W8A8_floor,168,25,v_component_of_wind_500,7.7825284,8.002018929
W8A8_floor,168,26,geopotential_500,683.8672485,697.9382324
W8A8_floor,168,26,temperature_850,2.772020578,2.834147215
W8A8_floor,168,26,2m_temperature,2.314403772,2.384931564
W8A8_floor,168,26,mean_sea_level_pressure,692.2833252,690.0474243
W8A8_floor,168,26,specific_humidity_700,0.001676947693,0.001610756852
W8A8_floor,168,26,u_component_of_wind_500,7.544485092,7.545231819
W8A8_floor,168,26,v_component_of_wind_500,8.175965309,7.757241249
W8A8_floor,168,27,geopotential_500,481.5010986,552.5053101
W8A8_floor,168,27,temperature_850,2.58113575,2.810909986
W8A8_floor,168,27,2m_temperature,2.20635128,2.470120192
W8A8_floor,168,27,mean_sea_level_pressure,483.2140503,510.7368774
W8A8_floor,168,27,specific_humidity_700,0.001768397167,0.001783650834
W8A8_floor,168,27,u_component_of_wind_500,6.850102425,7.214017391
W8A8_floor,168,27,v_component_of_wind_500,6.576780796,7.307082176
W8A8_floor,168,28,geopotential_500,564.2189941,570.2449341
W8A8_floor,168,28,temperature_850,2.818402767,2.858099222
W8A8_floor,168,28,2m_temperature,2.317302465,2.203944206
W8A8_floor,168,28,mean_sea_level_pressure,518.9671021,534.0129395
W8A8_floor,168,28,specific_humidity_700,0.001680305693,0.001718646497
W8A8_floor,168,28,u_component_of_wind_500,7.435458183,7.734436989
W8A8_floor,168,28,v_component_of_wind_500,8.052240372,7.927696228
W8A8_floor,168,29,geopotential_500,481.2904358,493.9152222
W8A8_floor,168,29,temperature_850,2.70272398,2.811319828
W8A8_floor,168,29,2m_temperature,2.393983841,2.306854725
W8A8_floor,168,29,mean_sea_level_pressure,440.3979492,445.5833435
W8A8_floor,168,29,specific_humidity_700,0.001700946712,0.001746280119
W8A8_floor,168,29,u_component_of_wind_500,6.598276615,6.519803524
W8A8_floor,168,29,v_component_of_wind_500,6.566030025,6.873587132
W8A8_floor,168,30,geopotential_500,590.100769,513.4492188
W8A8_floor,168,30,temperature_850,2.930855989,2.761623859
W8A8_floor,168,30,2m_temperature,2.224667788,2.288139582
W8A8_floor,168,30,mean_sea_level_pressure,546.8045044,479.3033142
W8A8_floor,168,30,specific_humidity_700,0.001788268099,0.001696895575
W8A8_floor,168,30,u_component_of_wind_500,7.27912569,6.978545189
W8A8_floor,168,30,v_component_of_wind_500,7.794869423,6.880562305
W8A8_floor,168,31,geopotential_500,537.9238892,571.5133667
W8A8_floor,168,31,temperature_850,2.845160246,2.849079609
W8A8_floor,168,31,2m_temperature,2.328282833,2.500519991
W8A8_floor,168,31,mean_sea_level_pressure,545.1343384,582.1119995
W8A8_floor,168,31,specific_humidity_700,0.00168805453,0.001663060742
W8A8_floor,168,31,u_component_of_wind_500,6.936453342,7.084046364
W8A8_floor,168,31,v_component_of_wind_500,7.80693531,7.492385387
W8A8_floor,168,32,geopotential_500,569.5958252,561.0289917
W8A8_floor,168,32,temperature_850,2.869664669,2.779170275
W8A8_floor,168,32,2m_temperature,2.313246965,2.300526619
W8A8_floor,168,32,mean_sea_level_pressure,534.0061646,547.5629272
W8A8_floor,168,32,specific_humidity_700,0.001719913213,0.001628438709
W8A8_floor,168,32,u_component_of_wind_500,7.124536514,6.855800152
W8A8_floor,168,32,v_component_of_wind_500,7.599996567,7.352507591
W8A8_floor,168,33,geopotential_500,571.178894,519.5527344
W8A8_floor,168,33,temperature_850,2.82878828,2.748203516
W8A8_floor,168,33,2m_temperature,2.375583887,2.233447075
W8A8_floor,168,33,mean_sea_level_pressure,568.876709,496.4508362
W8A8_floor,168,33,specific_humidity_700,0.00182158174,0.001664773212
W8A8_floor,168,33,u_component_of_wind_500,7.069861412,6.677075863
W8A8_floor,168,33,v_component_of_wind_500,7.607316494,7.287024975
W8A8_floor,168,34,geopotential_500,633.078064,576.6297607
W8A8_floor,168,34,temperature_850,2.98307395,3.077528
W8A8_floor,168,34,2m_temperature,2.153123617,2.135351896
W8A8_floor,168,34,mean_sea_level_pressure,601.3538818,538.9802856
W8A8_floor,168,34,specific_humidity_700,0.001693400205,0.001676513697
W8A8_floor,168,34,u_component_of_wind_500,7.699001312,7.267915726
W8A8_floor,168,34,v_component_of_wind_500,9.18022728,8.618179321
W8A8_floor,168,35,geopotential_500,517.8220825,497.334259
W8A8_floor,168,35,temperature_850,2.55104661,2.557697535
W8A8_floor,168,35,2m_temperature,2.035908461,1.953156233
W8A8_floor,168,35,mean_sea_level_pressure,540.4891357,491.805542
W8A8_floor,168,35,specific_humidity_700,0.001716023544,0.001674014493
W8A8_floor,168,35,u_component_of_wind_500,6.900979996,6.816386223
W8A8_floor,168,35,v_component_of_wind_500,7.138852119,7.089481354
W8A8_floor,168,36,geopotential_500,480.7747498,447.88797
W8A8_floor,168,36,temperature_850,2.855865955,2.638863087
W8A8_floor,168,36,2m_temperature,2.175892591,2.090522766
W8A8_floor,168,36,mean_sea_level_pressure,503.5709839,448.2307129
W8A8_floor,168,36,specific_humidity_700,0.001762639964,0.00171978958
W8A8_floor,168,36,u_component_of_wind_500,6.673642635,6.559931278
W8A8_floor,168,36,v_component_of_wind_500,7.805620193,7.491471767
W8A8_floor,168,37,geopotential_500,579.812439,589.5823975
W8A8_floor,168,37,temperature_850,2.910812616,3.029169798
W8A8_floor,168,37,2m_temperature,2.500133514,2.390321255
W8A8_floor,168,37,mean_sea_level_pressure,571.0062256,545.0802612
W8A8_floor,168,37,specific_humidity_700,0.001659097034,0.001628290745
W8A8_floor,168,37,u_component_of_wind_500,7.420061111,7.465713024
W8A8_floor,168,37,v_component_of_wind_500,7.745828629,8.07656002
W8A8_floor,168,38,geopotential_500,506.2635193,453.7237549
W8A8_floor,168,38,temperature_850,2.771981001,2.574167013
W8A8_floor,168,38,2m_temperature,2.242120743,2.169121027
W8A8_floor,168,38,mean_sea_level_pressure,512.3910522,459.2960815
W8A8_floor,168,38,specific_humidity_700,0.001753261895,0.001665476128
W8A8_floor,168,38,u_component_of_wind_500,6.872895241,6.343019485
W8A8_floor,168,38,v_component_of_wind_500,7.02579689,6.821414471
W8A8_floor,168,39,geopotential_500,597.730835,547.7096558
W8A8_floor,168,39,temperature_850,2.843033314,2.560235977
W8A8_floor,168,39,2m_temperature,2.358350992,2.145874739
W8A8_floor,168,39,mean_sea_level_pressure,630.8497925,539.3209839
W8A8_floor,168,39,specific_humidity_700,0.001729149488,0.001610697829
W8A8_floor,168,39,u_component_of_wind_500,6.963522434,6.736889839
W8A8_floor,168,39,v_component_of_wind_500,7.141933918,7.01120615
W8A8_floor,168,40,geopotential_500,496.8927002,434.8117371
W8A8_floor,168,40,temperature_850,2.722180128,2.603868723
W8A8_floor,168,40,2m_temperature,2.129226208,2.154426336
W8A8_floor,168,40,mean_sea_level_pressure,501.8087769,426.1457214
W8A8_floor,168,40,specific_humidity_700,0.001677620807,0.001682225266
W8A8_floor,168,40,u_component_of_wind_500,6.875191212,6.197117805
W8A8_floor,168,40,v_component_of_wind_500,6.775720119,6.752932072
W8A8_floor,168,41,geopotential_500,472.7876587,491.5321045
W8A8_floor,168,41,temperature_850,2.660881042,2.772847176
W8A8_floor,168,41,2m_temperature,2.150191545,2.21394968
W8A8_floor,168,41,mean_sea_level_pressure,494.7188416,493.6068726
W8A8_floor,168,41,specific_humidity_700,0.001785674132,0.001644226839
W8A8_floor,168,41,u_component_of_wind_500,6.522007942,6.603066444
W8A8_floor,168,41,v_component_of_wind_500,6.611513615,6.751035213
W8A8_floor,168,42,geopotential_500,528.3834839,590.0009766
W8A8_floor,168,42,temperature_850,2.683522224,2.905656576
W8A8_floor,168,42,2m_temperature,2.252177,2.339311361
W8A8_floor,168,42,mean_sea_level_pressure,510.8906555,570.576416
W8A8_floor,168,42,specific_humidity_700,0.001748189796,0.001715024235
W8A8_floor,168,42,u_component_of_wind_500,7.232283115,8.026014328
W8A8_floor,168,42,v_component_of_wind_500,7.312939644,7.935077667
W8A8_floor,168,43,geopotential_500,498.9229126,539.0142822
W8A8_floor,168,43,temperature_850,2.639976978,2.721757412
W8A8_floor,168,43,2m_temperature,2.102571011,2.297867775
W8A8_floor,168,43,mean_sea_level_pressure,464.6202698,524.2093506
W8A8_floor,168,43,specific_humidity_700,0.001885547885,0.001815613592
W8A8_floor,168,43,u_component_of_wind_500,7.035372257,7.408293247
W8A8_floor,168,43,v_component_of_wind_500,7.590479374,7.894040108
W8A8_floor,168,44,geopotential_500,461.0684509,456.8265381
W8A8_floor,168,44,temperature_850,2.48004055,2.612860203
W8A8_floor,168,44,2m_temperature,2.351949215,2.378417015
W8A8_floor,168,44,mean_sea_level_pressure,435.5101318,452.340332
W8A8_floor,168,44,specific_humidity_700,0.001676862244,0.001683327951
W8A8_floor,168,44,u_component_of_wind_500,6.125058174,6.258933544
W8A8_floor,168,44,v_component_of_wind_500,6.684560299,6.366739273
W8A8_floor,168,45,geopotential_500,677.4453735,798.6571045
W8A8_floor,168,45,temperature_850,3.245702505,3.683945179
W8A8_floor,168,45,2m_temperature,2.825053453,3.149450541
W8A8_floor,168,45,mean_sea_level_pressure,701.0726929,790.2722778
W8A8_floor,168,45,specific_humidity_700,0.001673991559,0.001678666798
W8A8_floor,168,45,u_component_of_wind_500,8.419390678,9.206280708
W8A8_floor,168,45,v_component_of_wind_500,8.622357368,9.247955322
W8A8_floor,168,46,geopotential_500,543.9787598,580.7833252
W8A8_floor,168,46,temperature_850,2.933036327,2.903719902
W8A8_floor,168,46,2m_temperature,2.449301481,2.472720861
W8A8_floor,168,46,mean_sea_level_pressure,504.0906372,514.7050781
W8A8_floor,168,46,specific_humidity_700,0.001683602924,0.001666805008
W8A8_floor,168,46,u_component_of_wind_500,7.329588413,7.483715057
W8A8_floor,168,46,v_component_of_wind_500,7.408043385,7.404274464
W8A8_floor,168,47,geopotential_500,621.5512695,618.0153809
W8A8_floor,168,47,temperature_850,2.905603409,2.940706491
W8A8_floor,168,47,2m_temperature,2.440948963,2.597357988
W8A8_floor,168,47,mean_sea_level_pressure,574.420105,601.1816406
W8A8_floor,168,47,specific_humidity_700,0.00177704345,0.001738857129
W8A8_floor,168,47,u_component_of_wind_500,7.779517651,7.848182678
W8A8_floor,168,47,v_component_of_wind_500,8.415896416,8.504554749
W8A8_knee,24,0,geopotential_500,47.81124496,43.19867325
W8A8_knee,24,0,temperature_850,0.698135972,0.6404703856
W8A8_knee,24,0,2m_temperature,0.7468159795,0.7200542688
W8A8_knee,24,0,mean_sea_level_pressure,54.69912338,49.21069336
W8A8_knee,24,0,specific_humidity_700,0.0006757745869,0.0006334190839
W8A8_knee,24,0,u_component_of_wind_500,1.695064187,1.543909907
W8A8_knee,24,0,v_component_of_wind_500,1.697388172,1.524410367
W8A8_knee,24,1,geopotential_500,49.85182953,48.49614334
W8A8_knee,24,1,temperature_850,0.7054570913,0.640065074
W8A8_knee,24,1,2m_temperature,0.7747667432,0.7492340803
W8A8_knee,24,1,mean_sea_level_pressure,55.28812408,52.62004852
W8A8_knee,24,1,specific_humidity_700,0.0006585667143,0.0006163200014
W8A8_knee,24,1,u_component_of_wind_500,1.776606798,1.610820174
W8A8_knee,24,1,v_component_of_wind_500,1.729359627,1.569355726
W8A8_knee,24,2,geopotential_500,53.43878937,48.41928482
W8A8_knee,24,2,temperature_850,0.7280954123,0.6554122567
W8A8_knee,24,2,2m_temperature,0.7480832338,0.7198224664
W8A8_knee,24,2,mean_sea_level_pressure,55.12089539,52.05261612
W8A8_knee,24,2,specific_humidity_700,0.0006421600701,0.0006015626132
W8A8_knee,24,2,u_component_of_wind_500,1.840506434,1.676476002
W8A8_knee,24,2,v_component_of_wind_500,1.829583287,1.637494922
W8A8_knee,24,3,geopotential_500,44.39562988,41.73522568
W8A8_knee,24,3,temperature_850,0.7414095998,0.6686460972
W8A8_knee,24,3,2m_temperature,0.7553162575,0.735496521
W8A8_knee,24,3,mean_sea_level_pressure,53.66931152,51.30694199
W8A8_knee,24,3,specific_humidity_700,0.0006547226221,0.0006072595133
W8A8_knee,24,3,u_component_of_wind_500,1.681300163,1.555867434
W8A8_knee,24,3,v_component_of_wind_500,1.659951448,1.524139285
W8A8_knee,24,4,geopotential_500,47.22756958,42.53767395
W8A8_knee,24,4,temperature_850,0.6998212337,0.6418579221
W8A8_knee,24,4,2m_temperature,0.7333161831,0.713227272
W8A8_knee,24,4,mean_sea_level_pressure,57.35192871,52.34170914
W8A8_knee,24,4,specific_humidity_700,0.000655527052,0.0006104940549
W8A8_knee,24,4,u_component_of_wind_500,1.805039048,1.611215711
W8A8_knee,24,4,v_component_of_wind_500,1.853435993,1.634608626
W8A8_knee,24,5,geopotential_500,51.03701782,44.86678314
W8A8_knee,24,5,temperature_850,0.7423294783,0.6737748981
W8A8_knee,24,5,2m_temperature,0.7400766611,0.7063407302
W8A8_knee,24,5,mean_sea_level_pressure,55.90970612,51.91891098
W8A8_knee,24,5,specific_humidity_700,0.0006540449103,0.0006089752424
W8A8_knee,24,5,u_component_of_wind_500,1.796999097,1.658222914
W8A8_knee,24,5,v_component_of_wind_500,1.797362924,1.661360502
W8A8_knee,24,6,geopotential_500,48.51337433,46.42868042
W8A8_knee,24,6,temperature_850,0.7582742572,0.6659680605
W8A8_knee,24,6,2m_temperature,0.7736641169,0.767306149
W8A8_knee,24,6,mean_sea_level_pressure,59.15358353,57.63354111
W8A8_knee,24,6,specific_humidity_700,0.0006627510302,0.0006219976931
W8A8_knee,24,6,u_component_of_wind_500,1.732702971,1.589370608
W8A8_knee,24,6,v_component_of_wind_500,1.792820096,1.622666955
W8A8_knee,24,7,geopotential_500,46.35662842,43.38352585
W8A8_knee,24,7,temperature_850,0.7005627155,0.6401177645
W8A8_knee,24,7,2m_temperature,0.7474694848,0.7319651842
W8A8_knee,24,7,mean_sea_level_pressure,55.83342743,53.91576004
W8A8_knee,24,7,specific_humidity_700,0.0006545032957,0.0006054620608
W8A8_knee,24,7,u_component_of_wind_500,1.727787614,1.591373682
W8A8_knee,24,7,v_component_of_wind_500,1.79975915,1.636802316
W8A8_knee,24,8,geopotential_500,48.30440903,44.59368134
W8A8_knee,24,8,temperature_850,0.7099940181,0.6392310262
W8A8_knee,24,8,2m_temperature,0.7235932946,0.6948528886
W8A8_knee,24,8,mean_sea_level_pressure,59.43873978,54.21148682
W8A8_knee,24,8,specific_humidity_700,0.0006205970421,0.0005809390568
W8A8_knee,24,8,u_component_of_wind_500,1.683322549,1.530364752
W8A8_knee,24,8,v_component_of_wind_500,1.696159363,1.538382769
W8A8_knee,24,9,geopotential_500,49.20706558,44.06467438
W8A8_knee,24,9,temperature_850,0.7313466072,0.6604961753
W8A8_knee,24,9,2m_temperature,0.7209550738,0.7121643424
W8A8_knee,24,9,mean_sea_level_pressure,55.39162445,51.96308899
W8A8_knee,24,9,specific_humidity_700,0.0006428391207,0.0005953796208
W8A8_knee,24,9,u_component_of_wind_500,1.689854503,1.57322681
W8A8_knee,24,9,v_component_of_wind_500,1.706583977,1.575234652
W8A8_knee,24,10,geopotential_500,47.36171722,44.69835281
W8A8_knee,24,10,temperature_850,0.6768730283,0.6155505776
W8A8_knee,24,10,2m_temperature,0.736120224,0.7141117454
W8A8_knee,24,10,mean_sea_level_pressure,55.90307999,53.74510574
W8A8_knee,24,10,specific_humidity_700,0.000639256672,0.0006154425791
W8A8_knee,24,10,u_component_of_wind_500,1.630743504,1.471137643
W8A8_knee,24,10,v_component_of_wind_500,1.680918694,1.512311459
W8A8_knee,24,11,geopotential_500,49.84370041,45.57204437
W8A8_knee,24,11,temperature_850,0.699205637,0.6262090206
W8A8_knee,24,11,2m_temperature,0.6971902847,0.6780028939
W8A8_knee,24,11,mean_sea_level_pressure,56.49224854,51.98711777
W8A8_knee,24,11,specific_humidity_700,0.0006468240754,0.0006142082275
W8A8_knee,24,11,u_component_of_wind_500,1.67314136,1.532918215
W8A8_knee,24,11,v_component_of_wind_500,1.764511585,1.572702765
W8A8_knee,24,12,geopotential_500,49.94911575,44.70957184
W8A8_knee,24,12,temperature_850,0.6774220467,0.6214676499
W8A8_knee,24,12,2m_temperature,0.7218402624,0.7064812183
W8A8_knee,24,12,mean_sea_level_pressure,54.5861702,50.96055984
W8A8_knee,24,12,specific_humidity_700,0.0006475551636,0.0006177491741
W8A8_knee,24,12,u_component_of_wind_500,1.721150398,1.553421736
W8A8_knee,24,12,v_component_of_wind_500,1.744570255,1.556564927
W8A8_knee,24,13,geopotential_500,50.78863525,46.24154282
W8A8_knee,24,13,temperature_850,0.6885706782,0.6192486286
W8A8_knee,24,13,2m_temperature,0.7325559258,0.7161871195
W8A8_knee,24,13,mean_sea_level_pressure,56.58190536,51.89938736
W8A8_knee,24,13,specific_humidity_700,0.0006476320559,0.0006172775757
W8A8_knee,24,13,u_component_of_wind_500,1.647061348,1.493419766
W8A8_knee,24,13,v_component_of_wind_500,1.678501844,1.496514559
W8A8_knee,24,14,geopotential_500,54.66611481,49.7278862
W8A8_knee,24,14,temperature_850,0.7133086324,0.6497058272
W8A8_knee,24,14,2m_temperature,0.7286124229,0.7086223364
W8A8_knee,24,14,mean_sea_level_pressure,60.76868439,57.03464127
W8A8_knee,24,14,specific_humidity_700,0.0006346378941,0.0006071831449
W8A8_knee,24,14,u_component_of_wind_500,1.735271335,1.555538535
W8A8_knee,24,14,v_component_of_wind_500,1.717631102,1.53751874
W8A8_knee,24,15,geopotential_500,47.24791336,43.5246315
W8A8_knee,24,15,temperature_850,0.7096781135,0.6413650513
W8A8_knee,24,15,2m_temperature,0.7491796017,0.7230818272
W8A8_knee,24,15,mean_sea_level_pressure,55.53501892,50.83283234
W8A8_knee,24,15,specific_humidity_700,0.0006331209443,0.0005985080497
W8A8_knee,24,15,u_component_of_wind_500,1.659700155,1.476137519
W8A8_knee,24,15,v_component_of_wind_500,1.66909194,1.502788901
W8A8_knee,24,16,geopotential_500,48.65752411,45.98672104
W8A8_knee,24,16,temperature_850,0.6991525292,0.637691915
W8A8_knee,24,16,2m_temperature,0.7122879624,0.6896595359
W8A8_knee,24,16,mean_sea_level_pressure,55.94236374,52.58931732
W8A8_knee,24,16,specific_humidity_700,0.0006504931371,0.0006131166592
W8A8_knee,24,16,u_component_of_wind_500,1.745145202,1.584864736
W8A8_knee,24,16,v_component_of_wind_500,1.801108122,1.613420367
W8A8_knee,24,17,geopotential_500,49.10514832,45.48486328
W8A8_knee,24,17,temperature_850,0.7307114601,0.6515367031
W8A8_knee,24,17,2m_temperature,0.7087892294,0.6759326458
W8A8_knee,24,17,mean_sea_level_pressure,61.20833206,55.84601974
W8A8_knee,24,17,specific_humidity_700,0.0006782527198,0.0006352961063
W8A8_knee,24,17,u_component_of_wind_500,1.755260706,1.597900152
W8A8_knee,24,17,v_component_of_wind_500,1.761108637,1.598209381
W8A8_knee,24,18,geopotential_500,52.43833923,46.84751892
W8A8_knee,24,18,temperature_850,0.7014090419,0.6345344186
W8A8_knee,24,18,2m_temperature,0.7147879601,0.6998739839
W8A8_knee,24,18,mean_sea_level_pressure,57.98595428,52.95363617
W8A8_knee,24,18,specific_humidity_700,0.0006914605037,0.00064680574
W8A8_knee,24,18,u_component_of_wind_500,1.789896011,1.633745432
W8A8_knee,24,18,v_component_of_wind_500,1.842242599,1.63769722
W8A8_knee,24,19,geopotential_500,51.60394287,47.40961456
W8A8_knee,24,19,temperature_850,0.7314699292,0.6609517932
W8A8_knee,24,19,2m_temperature,0.6779751778,0.6390932202
W8A8_knee,24,19,mean_sea_level_pressure,55.37151337,50.4119873
W8A8_knee,24,19,specific_humidity_700,0.0006956480211,0.0006528380327
W8A8_knee,24,19,u_component_of_wind_500,1.769755602,1.601572514
W8A8_knee,24,19,v_component_of_wind_500,1.794162869,1.625948787
W8A8_knee,24,20,geopotential_500,46.49361038,41.98562241
W8A8_knee,24,20,temperature_850,0.700794518,0.6375528574
W8A8_knee,24,20,2m_temperature,0.7087166905,0.6904422641
W8A8_knee,24,20,mean_sea_level_pressure,56.37732315,51.94327545
W8A8_knee,24,20,specific_humidity_700,0.0006990944385,0.0006562966155
W8A8_knee,24,20,u_component_of_wind_500,1.717026949,1.552247763
W8A8_knee,24,20,v_component_of_wind_500,1.766753912,1.572489023
W8A8_knee,24,21,geopotential_500,49.72042084,46.78585052
W8A8_knee,24,21,temperature_850,0.689401567,0.6475715637
W8A8_knee,24,21,2m_temperature,0.6919212341,0.686563611
W8A8_knee,24,21,mean_sea_level_pressure,57.8742218,56.73345184
W8A8_knee,24,21,specific_humidity_700,0.0006907437928,0.0006520880852
W8A8_knee,24,21,u_component_of_wind_500,1.7302531,1.598017097
W8A8_knee,24,21,v_component_of_wind_500,1.742673278,1.593748689
W8A8_knee,24,22,geopotential_500,51.4304924,46.2052269
W8A8_knee,24,22,temperature_850,0.7073608637,0.6326702237
W8A8_knee,24,22,2m_temperature,0.7043577433,0.6860425472
W8A8_knee,24,22,mean_sea_level_pressure,53.78614044,52.65403366
W8A8_knee,24,22,specific_humidity_700,0.0006720853271,0.0006353618228
W8A8_knee,24,22,u_component_of_wind_500,1.671942592,1.53818953
W8A8_knee,24,22,v_component_of_wind_500,1.73239994,1.570795178
W8A8_knee,24,23,geopotential_500,50.55519867,49.68392944
W8A8_knee,24,23,temperature_850,0.7364908457,0.658538878
W8A8_knee,24,23,2m_temperature,0.7174432874,0.6944922805
W8A8_knee,24,23,mean_sea_level_pressure,55.77132034,54.562397
W8A8_knee,24,23,specific_humidity_700,0.0006564178038,0.0006319741951
W8A8_knee,24,23,u_component_of_wind_500,1.677442431,1.547534347
W8A8_knee,24,23,v_component_of_wind_500,1.71248126,1.548464656
W8A8_knee,24,24,geopotential_500,53.98125458,51.42375946
W8A8_knee,24,24,temperature_850,0.7167332768,0.6457231045
W8A8_knee,24,24,2m_temperature,0.7230516076,0.7167750001
W8A8_knee,24,24,mean_sea_level_pressure,56.4125061,56.27797699
W8A8_knee,24,24,specific_humidity_700,0.0006627791445,0.000627098023
W8A8_knee,24,24,u_component_of_wind_500,1.718392611,1.600166678
W8A8_knee,24,24,v_component_of_wind_500,1.787449002,1.63443315
W8A8_knee,24,25,geopotential_500,50.06557465,45.27160263
W8A8_knee,24,25,temperature_850,0.7165783644,0.6516268253
W8A8_knee,24,25,2m_temperature,0.6691409349,0.6648727059
W8A8_knee,24,25,mean_sea_level_pressure,58.74134827,52.77639008
W8A8_knee,24,25,specific_humidity_700,0.0006658178754,0.0006341880071
W8A8_knee,24,25,u_component_of_wind_500,1.726203203,1.575102568
W8A8_knee,24,25,v_component_of_wind_500,1.722066641,1.569141269
W8A8_knee,24,26,geopotential_500,51.13053131,48.10354996
W8A8_knee,24,26,temperature_850,0.6940848827,0.6377339363
W8A8_knee,24,26,2m_temperature,0.7162741423,0.709721148
W8A8_knee,24,26,mean_sea_level_pressure,55.40513229,51.21105194
W8A8_knee,24,26,specific_humidity_700,0.0006872512749,0.0006440838333
W8A8_knee,24,26,u_component_of_wind_500,1.671343803,1.526182175
W8A8_knee,24,26,v_component_of_wind_500,1.769601822,1.598702073
W8A8_knee,24,27,geopotential_500,49.64977264,48.61541367
W8A8_knee,24,27,temperature_850,0.7227784395,0.668340385
W8A8_knee,24,27,2m_temperature,0.6847747564,0.6812771559
W8A8_knee,24,27,mean_sea_level_pressure,57.82596588,57.0860405
W8A8_knee,24,27,specific_humidity_700,0.000673934177,0.0006404375308
W8A8_knee,24,27,u_component_of_wind_500,1.739379525,1.618848085
W8A8_knee,24,27,v_component_of_wind_500,1.745017529,1.617707729
W8A8_knee,24,28,geopotential_500,56.44758987,52.87088776
W8A8_knee,24,28,temperature_850,0.6961116791,0.6397746205
W8A8_knee,24,28,2m_temperature,0.7041374445,0.7041845322
W8A8_knee,24,28,mean_sea_level_pressure,54.77985382,52.33252335
W8A8_knee,24,28,specific_humidity_700,0.0006609203992,0.0006246496923
W8A8_knee,24,28,u_component_of_wind_500,1.621417761,1.51435101
W8A8_knee,24,28,v_component_of_wind_500,1.647985697,1.510927916
W8A8_knee,24,29,geopotential_500,55.58955002,53.55161667
W8A8_knee,24,29,temperature_850,0.7388013601,0.6778603792
W8A8_knee,24,29,2m_temperature,0.6786733866,0.661685884
W8A8_knee,24,29,mean_sea_level_pressure,57.91083527,54.04300308
W8A8_knee,24,29,specific_humidity_700,0.0006789435283,0.0006444964092
W8A8_knee,24,29,u_component_of_wind_500,1.69668746,1.576449156
W8A8_knee,24,29,v_component_of_wind_500,1.730077863,1.579564214
W8A8_knee,24,30,geopotential_500,50.91103745,49.09821701
W8A8_knee,24,30,temperature_850,0.7119464278,0.6682517529
W8A8_knee,24,30,2m_temperature,0.6771568656,0.6728346944
W8A8_knee,24,30,mean_sea_level_pressure,54.63446426,52.6752739
W8A8_knee,24,30,specific_humidity_700,0.0006773737259,0.0006372018252
W8A8_knee,24,30,u_component_of_wind_500,1.626019597,1.491950989
W8A8_knee,24,30,v_component_of_wind_500,1.645545244,1.48625052
W8A8_knee,24,31,geopotential_500,49.78683472,45.32421112
W8A8_knee,24,31,temperature_850,0.7590410113,0.6672905087
W8A8_knee,24,31,2m_temperature,0.6498769522,0.6438829899
W8A8_knee,24,31,mean_sea_level_pressure,54.27970123,49.22889328
W8A8_knee,24,31,specific_humidity_700,0.0006916995626,0.0006551896804
W8A8_knee,24,31,u_component_of_wind_500,1.719645858,1.549927831
W8A8_knee,24,31,v_component_of_wind_500,1.797112823,1.623878598
