var,tag,lead,k,ratio
U500,W8A8_span1,120,414,1.002262697
U500,W8A8_span1,120,415,0.97139129
U500,W8A8_span1,120,416,0.9662840913
U500,W8A8_span1,120,417,0.9478518609
U500,W8A8_span1,120,418,0.9757859357
U500,W8A8_span1,120,419,0.9782819677
U500,W8A8_span1,120,420,0.9534205333
U500,W8A8_span1,120,421,0.9775685938
U500,W8A8_span1,120,422,0.9709917653
U500,W8A8_span1,120,423,0.9755569567
U500,W8A8_span1,120,424,0.966222462
U500,W8A8_span1,120,425,0.9798801003
U500,W8A8_span1,120,426,0.9664773466
U500,W8A8_span1,120,427,0.9955489433
U500,W8A8_span1,120,428,0.9597599496
U500,W8A8_span1,120,429,0.9688666396
U500,W8A8_span1,120,430,0.9749580861
U500,W8A8_span1,120,431,0.9532924235
U500,W8A8_span1,120,432,0.9469315403
U500,W8A8_span1,120,433,0.9949528207
U500,W8A8_span1,120,434,0.9916720224
U500,W8A8_span1,120,435,0.9736658955
U500,W8A8_span1,120,436,0.953991748
U500,W8A8_span1,120,437,1.001555463
U500,W8A8_span1,120,438,0.9504348055
U500,W8A8_span1,120,439,0.9490554908
U500,W8A8_span1,120,440,0.9554062554
U500,W8A8_span1,120,441,0.9750914929
U500,W8A8_span1,120,442,0.9773662896
U500,W8A8_span1,120,443,0.9743117849
U500,W8A8_span1,120,444,0.9763981686
U500,W8A8_span1,120,445,0.9559989231
U500,W8A8_span1,120,446,0.9972438231
U500,W8A8_span1,120,447,0.9849252735
U500,W8A8_span1,120,448,0.9975282604
U500,W8A8_span1,120,449,0.9885530407
U500,W8A8_span1,120,450,0.9667769659
U500,W8A8_span1,120,451,0.974994303
U500,W8A8_span1,120,452,0.9915437895
U500,W8A8_span1,120,453,0.9589683627
U500,W8A8_span1,120,454,0.983117886
U500,W8A8_span1,120,455,0.996167147
U500,W8A8_span1,120,456,0.9854627882
U500,W8A8_span1,120,457,0.9972283956
U500,W8A8_span1,120,458,0.9728560681
U500,W8A8_span1,120,459,0.9668025929
U500,W8A8_span1,120,460,0.9911984035
U500,W8A8_span1,120,461,0.9711555983
U500,W8A8_span1,120,462,0.9787075434
U500,W8A8_span1,120,463,0.9727599753
U500,W8A8_span1,120,464,1.002416694
U500,W8A8_span1,120,465,0.9970637694
U500,W8A8_span1,120,466,0.9699962459
U500,W8A8_span1,120,467,0.9816211725
U500,W8A8_span1,120,468,0.9964267074
U500,W8A8_span1,120,469,0.9662149998
U500,W8A8_span1,120,470,0.9701858641
U500,W8A8_span1,120,471,0.9563446935
U500,W8A8_span1,120,472,1.000716157
U500,W8A8_span1,120,473,1.016198686
U500,W8A8_span1,120,474,0.9751590937
U500,W8A8_span1,120,475,0.9742521661
U500,W8A8_span1,120,476,0.9853596696
U500,W8A8_span1,120,477,1.013998312
U500,W8A8_span1,120,478,0.9997656465
U500,W8A8_span1,120,479,0.984523891
U500,W8A8_span1,120,480,0.9936912085
U500,W8A8_span1,120,481,0.9674820886
U500,W8A8_span1,120,482,1.015715314
U500,W8A8_span1,120,483,1.016358023
U500,W8A8_span1,120,484,0.9821261576
U500,W8A8_span1,120,485,0.9958312785
U500,W8A8_span1,120,486,1.023089633
U500,W8A8_span1,120,487,1.014071932
U500,W8A8_span1,120,488,1.024513359
U500,W8A8_span1,120,489,0.9770026232
U500,W8A8_span1,120,490,1.013395096
U500,W8A8_span1,120,491,1.013383967
U500,W8A8_span1,120,492,0.9884819745
U500,W8A8_span1,120,493,1.012177837
U500,W8A8_span1,120,494,1.004511763
U500,W8A8_span1,120,495,1.022729399
U500,W8A8_span1,120,496,1.000032773
U500,W8A8_span1,120,497,1.023073568
U500,W8A8_span1,120,498,1.015553587
U500,W8A8_span1,120,499,1.024038355
U500,W8A8_span1,120,500,1.016542292
U500,W8A8_span1,120,501,1.03287267
U500,W8A8_span1,120,502,1.051152541
U500,W8A8_span1,120,503,1.002589645
U500,W8A8_span1,120,504,1.053574862
U500,W8A8_span1,120,505,1.035122967
U500,W8A8_span1,120,506,1.019482911
U500,W8A8_span1,120,507,1.009847944
U500,W8A8_span1,120,508,1.037245571
U500,W8A8_span1,120,509,1.006658637
U500,W8A8_span1,120,510,1.037978136
U500,W8A8_span1,120,511,1.036004309
U500,W8A8_span1,120,512,1.055186954
U500,W8A8_span1,120,513,1.040562074
U500,W8A8_span1,120,514,1.046320772
U500,W8A8_span1,120,515,1.040927157
U500,W8A8_span1,120,516,1.06680954
U500,W8A8_span1,120,517,1.03035898
U500,W8A8_span1,120,518,1.03857044
U500,W8A8_span1,120,519,1.046556164
U500,W8A8_span1,120,520,1.071463358
U500,W8A8_span1,120,521,1.059157822
U500,W8A8_span1,120,522,1.072771928
U500,W8A8_span1,120,523,1.062111808
U500,W8A8_span1,120,524,1.053079127
U500,W8A8_span1,120,525,1.055524903
U500,W8A8_span1,120,526,1.068358273
U500,W8A8_span1,120,527,1.052863282
U500,W8A8_span1,120,528,1.042918489
U500,W8A8_span1,120,529,1.06950048
U500,W8A8_span1,120,530,1.080124755
U500,W8A8_span1,120,531,1.090463843
U500,W8A8_span1,120,532,1.072148735
U500,W8A8_span1,120,533,1.078677494
U500,W8A8_span1,120,534,1.087812405
U500,W8A8_span1,120,535,1.096003342
U500,W8A8_span1,120,536,1.066068267
U500,W8A8_span1,120,537,1.094097736
U500,W8A8_span1,120,538,1.092359743
U500,W8A8_span1,120,539,1.096185173
U500,W8A8_span1,120,540,1.034436769
U500,W8A8_span1,120,541,1.101243993
U500,W8A8_span1,120,542,1.07987114
U500,W8A8_span1,120,543,1.087169433
U500,W8A8_span1,120,544,1.081616128
U500,W8A8_span1,120,545,1.101404721
U500,W8A8_span1,120,546,1.098549023
U500,W8A8_span1,120,547,1.082536565
U500,W8A8_span1,120,548,1.081622339
U500,W8A8_span1,120,549,1.103540439
U500,W8A8_span1,120,550,1.079142838
U500,W8A8_span1,120,551,1.066676847
U500,W8A8_span1,120,552,1.064104726
U500,W8A8_span1,120,553,1.057492262
U500,W8A8_span1,120,554,1.079022904
U500,W8A8_span1,120,555,1.066463259
U500,W8A8_span1,120,556,1.057514816
U500,W8A8_span1,120,557,1.068448775
U500,W8A8_span1,120,558,1.088464028
U500,W8A8_span1,120,559,1.070148698
U500,W8A8_span1,120,560,1.074326019
U500,W8A8_span1,120,561,1.045545153
U500,W8A8_span1,120,562,1.050953134
U500,W8A8_span1,120,563,1.033787448
U500,W8A8_span1,120,564,1.076200631
U500,W8A8_span1,120,565,1.052195428
U500,W8A8_span1,120,566,1.051791869
U500,W8A8_span1,120,567,1.052622587
U500,W8A8_span1,120,568,1.056862534
U500,W8A8_span1,120,569,1.059786558
U500,W8A8_span1,120,570,1.048386759
U500,W8A8_span1,120,571,1.019867366
U500,W8A8_span1,120,572,1.054883323
U500,W8A8_span1,120,573,1.026157036
U500,W8A8_span1,120,574,1.042831242
U500,W8A8_span1,120,575,1.048636009
U500,W8A8_span1,120,576,1.072496737
U500,W8A8_span1,120,577,1.023781095
U500,W8A8_span1,120,578,1.063818409
U500,W8A8_span1,120,579,1.042997609
U500,W8A8_span1,120,580,1.03579834
U500,W8A8_span1,120,581,1.03987384
U500,W8A8_span1,120,582,1.028198916
U500,W8A8_span1,120,583,1.042452221
U500,W8A8_span1,120,584,1.017094243
U500,W8A8_span1,120,585,1.0387508
U500,W8A8_span1,120,586,1.03052741
U500,W8A8_span1,120,587,1.027492735
U500,W8A8_span1,120,588,1.009685535
U500,W8A8_span1,120,589,1.04230651
U500,W8A8_span1,120,590,1.039761454
U500,W8A8_span1,120,591,1.003581206
U500,W8A8_span1,120,592,1.046634798
U500,W8A8_span1,120,593,1.038677659
U500,W8A8_span1,120,594,1.042023583
U500,W8A8_span1,120,595,1.007001744
U500,W8A8_span1,120,596,1.013195116
U500,W8A8_span1,120,597,1.022593566
U500,W8A8_span1,120,598,1.040559362
U500,W8A8_span1,120,599,0.988116429
U500,W8A8_span1,120,600,1.019142972
U500,W8A8_span1,120,601,1.003414298
U500,W8A8_span1,120,602,1.012445595
U500,W8A8_span1,120,603,1.042288469
U500,W8A8_span1,120,604,1.001976528
U500,W8A8_span1,120,605,0.9996215456
U500,W8A8_span1,120,606,0.9902401953
U500,W8A8_span1,120,607,1.039354412
U500,W8A8_span1,120,608,1.014056649
U500,W8A8_span1,120,609,0.9833925658
U500,W8A8_span1,120,610,0.9937343544
U500,W8A8_span1,120,611,0.9881495642
U500,W8A8_span1,120,612,1.01257035
U500,W8A8_span1,120,613,0.9964868425
U500,W8A8_span1,120,614,0.9996596512
U500,W8A8_span1,120,615,1.014026405
U500,W8A8_span1,120,616,1.016718172
U500,W8A8_span1,120,617,0.9894682335
U500,W8A8_span1,120,618,1.002786166
U500,W8A8_span1,120,619,0.992508657
U500,W8A8_span1,120,620,1.00940166
U500,W8A8_span1,120,621,0.98596522
U500,W8A8_span1,120,622,0.9938060409
U500,W8A8_span1,120,623,1.009796368
U500,W8A8_span1,120,624,1.007246975
U500,W8A8_span1,120,625,1.017078792
U500,W8A8_span1,120,626,0.9944473431
U500,W8A8_span1,120,627,0.974606962
U500,W8A8_span1,120,628,1.019397702
U500,W8A8_span1,120,629,1.000224269
U500,W8A8_span1,120,630,0.983544232
U500,W8A8_span1,120,631,0.9929284457
U500,W8A8_span1,120,632,1.012251099
U500,W8A8_span1,120,633,1.000363036
U500,W8A8_span1,120,634,1.008087297
U500,W8A8_span1,120,635,0.9689063719
U500,W8A8_span1,120,636,0.9898715701
U500,W8A8_span1,120,637,0.9913204122
U500,W8A8_span1,120,638,0.9866513794
U500,W8A8_span1,120,639,0.9879112823
U500,W8A8_span1,120,640,0.9734376392
U500,W8A8_span1,120,641,0.966445275
U500,W8A8_span1,120,642,0.9725211386
U500,W8A8_span1,120,643,1.014791201
U500,W8A8_span1,120,644,0.9654497742
U500,W8A8_span1,120,645,0.9919266021
U500,W8A8_span1,120,646,1.003082166
U500,W8A8_span1,120,647,1.005628534
U500,W8A8_span1,120,648,0.9533490497
U500,W8A8_span1,120,649,0.9716293298
U500,W8A8_span1,120,650,0.9903523281
U500,W8A8_span1,120,651,0.9807572599
U500,W8A8_span1,120,652,0.9656199338
U500,W8A8_span1,120,653,1.004668894
U500,W8A8_span1,120,654,0.9721102233
U500,W8A8_span1,120,655,0.9867925197
U500,W8A8_span1,120,656,0.9711782744
U500,W8A8_span1,120,657,0.9901510143
U500,W8A8_span1,120,658,0.9885184707
U500,W8A8_span1,120,659,0.9886614228
U500,W8A8_span1,120,660,0.9750371048
U500,W8A8_span1,120,661,0.9825486827
U500,W8A8_span1,120,662,0.9840064197
U500,W8A8_span1,120,663,0.9617124958
U500,W8A8_span1,120,664,0.9723378608
U500,W8A8_span1,120,665,0.9831555125
U500,W8A8_span1,120,666,1.007286195
U500,W8A8_span1,120,667,0.9948971456
U500,W8A8_span1,120,668,0.9981573572
U500,W8A8_span1,120,669,0.9923523585
U500,W8A8_span1,120,670,0.9959124162
U500,W8A8_span1,120,671,1.026209181
U500,W8A8_span1,120,672,0.9969851452
U500,W8A8_span1,120,673,0.9844269804
U500,W8A8_span1,120,674,0.9962289572
U500,W8A8_span1,120,675,0.9874613497
U500,W8A8_span1,120,676,0.9901968888
U500,W8A8_span1,120,677,0.9932602339
U500,W8A8_span1,120,678,1.003690501
U500,W8A8_span1,120,679,0.9860939153
U500,W8A8_span1,120,680,1.013031736
U500,W8A8_span1,120,681,0.9991656075
U500,W8A8_span1,120,682,0.9884454078
U500,W8A8_span1,120,683,1.02286364
U500,W8A8_span1,120,684,1.005165866
U500,W8A8_span1,120,685,1.028611652
U500,W8A8_span1,120,686,1.020135585
U500,W8A8_span1,120,687,1.018967173
U500,W8A8_span1,120,688,1.02384876
U500,W8A8_span1,120,689,1.013506299
U500,W8A8_span1,120,690,1.021831746
U500,W8A8_span1,120,691,1.006378724
U500,W8A8_span1,120,692,1.030063307
U500,W8A8_span1,120,693,1.020470659
U500,W8A8_span1,120,694,0.9987426558
U500,W8A8_span1,120,695,1.052570198
U500,W8A8_span1,120,696,1.007845365
U500,W8A8_span1,120,697,1.040816915
U500,W8A8_span1,120,698,1.000116556
U500,W8A8_span1,120,699,1.02572641
U500,W8A8_span1,120,700,1.029339772
U500,W8A8_span1,120,701,1.02620571
U500,W8A8_span1,120,702,1.03073852
U500,W8A8_span1,120,703,1.031257619
U500,W8A8_span1,120,704,1.016417182
U500,W8A8_span1,120,705,1.040141508
U500,W8A8_span1,120,706,1.044965054
U500,W8A8_span1,120,707,1.025142621
U500,W8A8_span1,120,708,1.041553904
U500,W8A8_span1,120,709,1.052963469
U500,W8A8_span1,120,710,1.059060942
U500,W8A8_span1,120,711,1.056338023
U500,W8A8_span1,120,712,1.045934982
U500,W8A8_span1,120,713,1.038524537
U500,W8A8_span1,120,714,1.037183401
U500,W8A8_span1,120,715,1.026576406
U500,W8A8_span1,120,716,1.043625852
U500,W8A8_span1,120,717,1.056336334
U500,W8A8_span1,120,718,1.031747557
U500,W8A8_span1,120,719,1.052400627
U500,W8A8_span1,120,720,0.980542683
